measurement_id,cell_id,event_ts,availability_pct,signal_strength_dbm,sinr_db,latency_ms,downlink_mbps,uplink_mbps,packet_loss_pct,dropped_calls,active_users,data_traffic_gb,ingestion_batch_id
MED-00029421,CEL-00081,2026-08-07 19:00:00,99.874,-83.96,17.66,75.87,67.92,12.87,0.86,3,682,54.49,BATCH-20260807-19
MED-00029422,CEL-00082,2026-08-07 19:00:00,99.869,-88.79,19.69,67.74,58.73,8.76,0.92,2,525,48.12,BATCH-20260807-19
MED-00029423,CEL-00083,2026-08-07 19:00:00,99.824,-90.05,17.81,78.96,125.15,23.31,1.27,3,988,93.56,BATCH-20260807-19
MED-00029424,CEL-00084,2026-08-07 19:00:00,99.915,-81.82,17.79,64.2,145.44,27.95,1.07,4,833,100.37,BATCH-20260807-19
MED-00029425,CEL-00085,2026-08-07 19:00:00,99.856,-91.04,19.03,70.95,60.53,11.71,1.02,1,541,41.75,BATCH-20260807-19
MED-00029426,CEL-00086,2026-08-07 19:00:00,99.904,-94.27,13.31,87.62,130.55,29.59,1.04,4,950,95.04,BATCH-20260807-19
MED-00029427,CEL-00087,2026-08-07 19:00:00,99.801,-87.64,15.86,84.27,135.34,26.3,2.04,4,1034,99.1,BATCH-20260807-19
MED-00029428,CEL-00088,2026-08-07 19:00:00,99.901,-99.26,13.0,104.07,33.74,9.66,1.94,3,766,102.16,BATCH-20260807-19
MED-00029429,CEL-00089,2026-08-07 19:00:00,99.886,-92.32,14.22,86.58,61.68,12.88,0.81,4,578,58.03,BATCH-20260807-19
MED-00029430,CEL-00090,2026-08-07 19:00:00,99.894,-96.77,15.06,89.1,49.92,6.76,0.91,2,696,82.19,BATCH-20260807-19
MED-00029431,CEL-00091,2026-08-07 19:00:00,99.862,-80.14,20.13,85.38,60.72,11.68,1.17,5,711,59.58,BATCH-20260807-19
MED-00029432,CEL-00092,2026-08-07 19:00:00,99.859,-80.84,16.1,78.68,145.67,26.26,0.83,2,834,68.57,BATCH-20260807-19
MED-00029433,CEL-00093,2026-08-07 19:00:00,99.884,-85.45,17.92,72.46,153.96,29.69,1.13,3,849,111.08,BATCH-20260807-19
MED-00029434,CEL-00094,2026-08-07 19:00:00,99.892,-86.84,22.07,71.94,63.95,10.16,1.1,3,687,95.48,BATCH-20260807-19
MED-00029435,CEL-00095,2026-08-07 19:00:00,99.931,-85.23,16.95,80.01,149.02,28.93,0.81,4,963,108.97,BATCH-20260807-19
MED-00029436,CEL-00096,2026-08-07 19:00:00,99.852,-89.39,16.64,80.1,140.57,24.38,1.59,4,1048,62.99,BATCH-20260807-19
MED-00029437,CEL-00097,2026-08-07 19:00:00,99.891,-97.36,16.35,88.55,56.6,11.31,1.02,5,669,81.43,BATCH-20260807-19
MED-00029438,CEL-00098,2026-08-07 19:00:00,99.941,-89.51,18.91,77.64,63.03,9.65,0.98,2,586,49.51,BATCH-20260807-19
MED-00029439,CEL-00099,2026-08-07 19:00:00,99.947,-95.57,14.07,84.26,55.8,8.65,0.82,3,588,80.32,BATCH-20260807-19
MED-00029440,CEL-00100,2026-08-07 19:00:00,99.927,-97.62,14.47,88.31,47.6,6.94,1.34,2,615,44.46,BATCH-20260807-19
MED-00029441,CEL-00101,2026-08-07 19:00:00,99.835,-94.14,11.98,88.46,123.64,23.85,1.16,2,966,58.22,BATCH-20260807-19
MED-00029442,CEL-00102,2026-08-07 19:00:00,99.854,-88.13,13.55,71.94,148.29,24.99,0.97,2,904,57.81,BATCH-20260807-19
MED-00029443,CEL-00103,2026-08-07 19:00:00,99.827,-91.92,16.63,76.29,56.71,12.82,1.02,1,585,80.12,BATCH-20260807-19
MED-00029444,CEL-00104,2026-08-07 19:00:00,99.744,-87.95,11.38,71.72,140.52,24.56,1.32,4,1009,123.27,BATCH-20260807-19
MED-00029445,CEL-00105,2026-08-07 19:00:00,99.868,-79.69,13.21,67.38,137.61,24.68,1.13,3,917,126.09,BATCH-20260807-19
MED-00029446,CEL-00106,2026-08-07 19:00:00,99.928,-84.92,18.92,76.45,75.76,15.0,0.9,4,667,90.19,BATCH-20260807-19
MED-00029447,CEL-00107,2026-08-07 19:00:00,99.907,-90.53,19.28,83.86,63.69,11.66,1.46,4,738,65.8,BATCH-20260807-19
MED-00029448,CEL-00108,2026-08-07 19:00:00,99.958,-94.61,15.44,79.7,50.47,10.06,0.43,3,514,35.02,BATCH-20260807-19
MED-00029449,CEL-00109,2026-08-07 19:00:00,99.893,-88.76,21.59,71.83,72.55,15.74,0.8,2,578,38.26,BATCH-20260807-19
MED-00029450,CEL-00110,2026-08-07 19:00:00,99.862,-80.06,18.74,66.07,142.55,27.71,1.18,2,865,69.35,BATCH-20260807-19
MED-00029451,CEL-00111,2026-08-07 19:00:00,95.283,-91.32,18.48,74.58,137.74,24.85,0.67,2,922,56.53,BATCH-20260807-19
MED-00029452,CEL-00112,2026-08-07 19:00:00,99.881,-93.35,20.02,88.21,58.19,10.14,0.99,3,725,45.39,BATCH-20260807-19
MED-00029453,CEL-00113,2026-08-07 19:00:00,99.707,-89.24,16.45,75.42,,23.26,1.17,2,866,97.54,BATCH-20260807-19
MED-00029454,CEL-00114,2026-08-07 19:00:00,99.866,-89.48,18.58,69.74,140.95,27.22,0.74,4,876,81.53,BATCH-20260807-19
MED-00029455,CEL-00115,2026-08-07 19:00:00,99.854,-93.97,17.82,92.59,46.75,8.73,1.11,3,733,95.82,BATCH-20260807-19
MED-00029456,CEL-00116,2026-08-07 19:00:00,99.836,-91.53,19.91,73.14,62.89,12.39,0.09,3,595,68.93,BATCH-20260807-19
MED-00029457,CEL-00117,2026-08-07 19:00:00,99.802,-88.39,21.18,81.47,63.83,9.01,1.2,1,661,41.35,BATCH-20260807-19
MED-00029458,CEL-00118,2026-08-07 19:00:00,99.939,-87.29,21.02,68.21,70.82,14.23,0.7,2,508,41.79,BATCH-20260807-19
MED-00029459,CEL-00119,2026-08-07 19:00:00,99.874,-83.77,17.77,72.12,140.33,27.04,1.55,2,901,91.05,BATCH-20260807-19
MED-00029460,CEL-99999,2026-08-07 19:00:00,99.784,-92.44,16.48,85.01,130.36,27.68,0.87,5,947,132.49,BATCH-20260807-19
MED-00029461,CEL-00121,2026-08-07 19:00:00,99.849,-86.52,19.21,74.47,82.43,12.69,1.13,0,673,48.37,BATCH-20260807-19
MED-00029462,CEL-00122,2026-08-07 19:00:00,99.88,-94.8,12.27,78.36,129.44,18.91,1.28,3,859,113.31,BATCH-20260807-19
MED-00029463,CEL-00123,2026-08-07 19:00:00,99.828,-82.31,14.1,73.41,127.4,24.53,1.9,4,1042,77.77,BATCH-20260807-19
MED-00029464,CEL-00124,2026-08-07 19:00:00,99.814,-90.11,18.35,77.24,68.83,13.23,1.27,1,692,76.57,BATCH-20260807-19
MED-00029465,CEL-00125,2026-08-07 19:00:00,99.796,-86.16,18.27,80.02,71.33,9.85,0.74,2,778,53.52,BATCH-20260807-19
MED-00029466,CEL-00126,2026-08-07 19:00:00,99.924,-93.77,20.53,81.36,54.38,10.85,0.36,0,518,47.4,BATCH-20260807-19
MED-00029467,CEL-00127,2026-08-07 19:00:00,99.818,-92.12,15.32,80.71,54.5,12.14,0.99,4,709,62.86,BATCH-20260807-19
MED-00029468,CEL-00128,2026-08-07 19:00:00,99.852,-87.65,15.98,67.57,153.62,29.44,1.28,2,827,74.61,BATCH-20260807-19
MED-00029469,CEL-00129,2026-08-07 19:00:00,99.792,-97.34,10.58,89.27,131.7,25.39,1.91,6,915,73.41,BATCH-20260807-19
MED-00029470,CEL-00130,2026-08-07 19:00:00,99.893,-93.79,18.04,85.04,58.46,4.12,1.0,1,719,45.95,BATCH-20260807-19
MED-00029471,CEL-00131,2026-08-07 19:00:00,99.881,-86.21,18.71,74.3,141.04,23.98,1.44,2,894,81.21,BATCH-20260807-19
MED-00029472,CEL-00132,2026-08-07 19:00:00,99.846,-78.96,15.96,74.14,136.1,26.87,1.45,3,1035,71.94,BATCH-20260807-19
MED-00029473,CEL-00133,2026-08-07 19:00:00,105.0,-87.05,19.92,85.31,60.68,10.89,0.91,6,748,82.87,BATCH-20260807-19
MED-00029474,CEL-00134,2026-08-07 19:00:00,99.914,-86.26,19.67,73.36,57.97,10.09,0.93,1,706,98.68,BATCH-20260807-19
MED-00029475,CEL-00135,2026-08-07 19:00:00,99.784,-95.37,14.88,86.98,60.72,10.87,0.86,5,679,86.64,BATCH-20260807-19
MED-00029476,CEL-00136,2026-08-07 19:00:00,99.92,-90.25,18.36,80.79,59.18,9.63,0.54,0,632,66.03,BATCH-20260807-19
MED-00029477,CEL-00137,2026-08-07 19:00:00,99.859,-92.23,11.71,86.85,135.34,22.91,1.26,4,1039,69.91,BATCH-20260807-19
MED-00029478,CEL-00138,2026-08-07 19:00:00,99.8,-86.79,15.07,69.2,155.34,28.98,1.14,3,949,67.38,BATCH-20260807-19
MED-00029479,CEL-00139,2026-08-07 19:00:00,99.806,-101.67,14.99,105.82,41.76,8.06,1.6,5,640,70.07,BATCH-20260807-19
MED-00029480,CEL-00140,2026-08-07 19:00:00,99.801,-94.08,15.91,90.62,126.21,23.15,1.19,2,990,93.55,BATCH-20260807-19
MED-00029481,CEL-00141,2026-08-07 19:00:00,99.794,-94.92,9.82,93.34,125.86,23.85,1.18,1,987,82.58,BATCH-20260807-19
MED-00029482,CEL-00142,2026-08-07 19:00:00,99.939,-103.21,9.31,111.44,38.05,8.16,2.63,7,790,83.29,BATCH-20260807-19
MED-00029483,CEL-00143,2026-08-07 19:00:00,99.935,-85.93,23.45,72.39,75.84,10.63,0.78,2,627,45.08,BATCH-20260807-19
MED-00029484,CEL-00144,2026-08-07 19:00:00,99.901,-84.18,20.05,73.27,67.58,11.94,1.18,4,695,86.42,BATCH-20260807-19
MED-00029485,CEL-00145,2026-08-07 19:00:00,99.887,-80.82,22.2,61.39,65.56,11.07,0.41,2,510,42.15,BATCH-20260807-19
MED-00029486,CEL-00146,2026-08-07 19:00:00,99.808,-89.03,19.48,78.86,131.41,23.58,1.45,5,997,121.88,BATCH-20260807-19
MED-00029487,CEL-00147,2026-08-07 19:00:00,99.852,-83.1,15.37,68.36,146.84,23.4,0.99,4,843,63.03,BATCH-20260807-19
MED-00029488,CEL-00148,2026-08-07 19:00:00,95.271,-89.05,17.63,77.61,54.17,12.1,1.17,2,722,97.68,BATCH-20260807-19
MED-00029489,CEL-00149,2026-08-07 19:00:00,99.86,-83.18,16.27,65.6,139.59,28.03,1.35,5,859,92.93,BATCH-20260807-19
MED-00029490,CEL-00150,2026-08-07 19:00:00,99.887,-95.63,11.24,94.74,121.9,20.98,1.35,5,1035,114.4,BATCH-20260807-19
MED-00029491,CEL-00151,2026-08-07 19:00:00,99.916,-95.26,15.58,79.78,58.43,10.98,1.06,3,578,50.67,BATCH-20260807-19
MED-00029492,CEL-00152,2026-08-07 19:00:00,99.86,-100.26,12.56,98.1,47.16,6.74,2.03,4,704,85.36,BATCH-20260807-19
MED-00029492,CEL-00153,2026-08-07 19:00:00,99.881,-96.25,12.03,89.94,49.61,8.74,0.61,2,563,46.0,BATCH-20260807-19
MED-00029494,CEL-00154,2026-08-07 19:00:00,99.872,-91.72,18.26,75.71,67.09,11.05,0.78,3,606,51.27,BATCH-20260807-19
MED-00029495,CEL-00155,2026-08-07 19:00:00,99.805,-89.84,16.78,69.06,137.76,26.14,1.17,6,835,110.15,BATCH-20260807-19
MED-00029496,CEL-00156,2026-08-07 19:00:00,99.833,-80.92,16.15,76.28,141.15,24.08,1.76,5,1029,132.42,BATCH-20260807-19
MED-00029497,CEL-00157,2026-08-07 19:00:00,100.0,-82.93,22.66,67.89,60.94,10.94,0.51,3,568,49.5,BATCH-20260807-19
MED-00029498,CEL-00158,2026-08-07 19:00:00,99.887,-78.54,12.69,68.48,144.5,27.38,1.28,3,912,59.85,BATCH-20260807-19
MED-00029499,CEL-00159,2026-08-07 19:00:00,99.802,-91.09,18.18,77.15,132.2,18.29,1.69,2,930,76.55,BATCH-20260807-19
MED-00029500,CEL-00160,2026-08-07 19:00:00,99.915,-81.61,16.01,75.52,64.51,11.87,0.81,3,697,62.73,BATCH-20260807-19
MED-00029501,CEL-00161,2026-08-07 19:00:00,99.824,-87.04,19.3,68.53,73.93,14.12,0.58,0,632,47.21,BATCH-20260807-19
MED-00029502,CEL-00162,2026-08-07 19:00:00,99.988,-98.89,16.08,91.44,59.73,10.97,1.67,4,509,33.13,BATCH-20260807-19
MED-00029503,CEL-00163,2026-08-07 19:00:00,99.873,-97.45,15.44,94.45,53.41,8.95,1.01,4,589,52.5,BATCH-20260807-19
MED-00029504,CEL-00164,2026-08-07 19:00:00,99.828,-89.15,15.14,67.72,141.58,28.52,1.61,3,885,92.21,BATCH-20260807-19
MED-00029505,CEL-00165,2026-08-07 19:00:00,99.778,-89.85,14.3,71.09,134.08,24.2,1.42,5,929,87.12,BATCH-20260807-19
MED-00029506,CEL-00166,2026-08-07 19:00:00,99.909,-94.96,13.6,100.23,49.91,9.5,0.72,2,767,68.69,BATCH-20260807-19
MED-00029507,CEL-00167,2026-08-07 19:00:00,99.705,-90.19,15.83,77.54,146.16,26.0,1.55,2,881,107.58,BATCH-20260807-19
MED-00029508,CEL-00168,2026-08-07 19:00:00,99.78,-93.86,11.8,90.77,117.06,21.07,1.19,4,1048,91.01,BATCH-20260807-19
MED-00029509,CEL-00169,2026-08-07 19:00:00,99.886,-82.05,20.62,75.52,67.25,12.65,0.54,1,669,51.61,BATCH-20260807-19
MED-00029510,CEL-00170,2026-08-07 19:00:00,99.841,-85.84,19.08,79.01,60.05,9.54,1.15,4,766,104.57,BATCH-20260807-19
MED-00029511,CEL-00171,2026-08-07 19:00:00,99.786,-84.97,16.62,73.94,59.95,13.36,1.33,3,712,62.76,BATCH-20260807-19
MED-00029512,CEL-00172,2026-08-07 19:00:00,99.745,-88.87,20.53,77.01,73.57,15.25,0.68,2,711,67.37,BATCH-20260807-19
MED-00029513,CEL-00173,2026-08-07 19:00:00,99.792,-88.32,17.07,75.17,128.42,22.86,1.4,2,1038,123.04,BATCH-20260807-19
MED-00029514,CEL-00174,2026-08-07 19:00:00,99.791,-91.74,16.19,78.48,135.78,22.23,1.22,3,978,95.54,BATCH-20260807-19
MED-00029515,CEL-00175,2026-08-07 19:00:00,99.856,-90.84,21.4,82.0,56.35,8.55,0.55,2,730,43.91,BATCH-20260807-19
MED-00029516,CEL-00176,2026-08-07 19:00:00,99.931,-91.17,16.07,80.29,135.66,25.61,1.37,6,964,80.92,BATCH-20260807-19
MED-00029517,CEL-00177,2026-08-07 19:00:00,99.847,-88.32,17.79,71.0,142.65,26.06,1.14,4,934,100.76,BATCH-20260807-19
MED-00029518,CEL-00178,2026-08-07 19:00:00,99.888,-93.36,17.22,84.3,68.78,15.02,1.43,2,603,63.2,BATCH-20260807-19
MED-00029519,CEL-00179,2026-08-07 19:00:00,99.905,-94.08,14.72,86.28,64.01,15.05,0.43,2,621,42.37,BATCH-20260807-19
MED-00029520,CEL-00180,2026-08-07 19:00:00,99.818,-87.8,16.94,78.84,69.64,14.13,0.91,3,638,46.27,BATCH-20260807-19
MED-00029521,CEL-00001,2026-08-07 20:00:00,99.849,-78.71,16.17,64.92,63.38,11.73,0.77,3,525,45.51,BATCH-20260807-20
MED-00029522,CEL-00002,2026-08-07 20:00:00,99.893,-79.83,18.7,63.26,151.61,28.99,1.42,3,814,77.38,BATCH-20260807-20
MED-00029523,CEL-00003,2026-08-07 20:00:00,99.89,-83.6,14.13,-10.0,140.18,25.76,1.27,3,900,77.29,BATCH-20260807-20
MED-00029524,CEL-00004,2026-08-07 20:00:00,99.818,-91.58,16.35,73.8,59.45,8.88,0.59,5,576,42.12,BATCH-20260807-20
MED-00029525,CEL-00005,2026-08-07 20:00:00,99.826,-81.48,15.36,75.11,137.64,22.92,1.07,3,935,112.28,BATCH-20260807-20
MED-00029526,CEL-00006,2026-08-07 20:00:00,99.851,-88.02,17.6,66.97,141.85,24.21,1.02,5,879,83.21,BATCH-20260807-20
MED-00029527,CEL-00007,2026-08-07 20:00:00,99.856,-87.79,18.08,64.37,72.52,12.34,0.4,1,505,57.46,BATCH-20260807-20
MED-00029528,CEL-00008,2026-08-07 20:00:00,99.888,-91.26,17.37,85.75,56.43,12.92,1.15,4,665,75.45,BATCH-20260807-20
MED-00029529,CEL-00009,2026-08-07 20:00:00,99.858,-90.6,18.46,72.76,58.06,8.61,0.8,1,619,42.51,BATCH-20260807-20
MED-00029530,CEL-00010,2026-08-07 20:00:00,99.816,-91.77,20.5,70.16,66.28,13.01,0.74,1,508,45.41,BATCH-20260807-20
MED-00029531,CEL-00011,2026-08-07 20:00:00,99.897,-90.53,17.51,67.91,147.12,24.57,1.57,2,834,74.98,BATCH-20260807-20
MED-00029532,CEL-00012,2026-08-07 20:00:00,99.835,-96.68,13.11,83.49,128.75,26.6,1.66,4,751,45.22,BATCH-20260807-20
MED-00029533,CEL-00013,2026-08-07 20:00:00,99.957,-89.15,19.07,73.79,62.83,10.86,0.54,3,624,53.57,BATCH-20260807-20
MED-00029534,CEL-00014,2026-08-07 20:00:00,99.882,-80.68,16.47,69.17,150.66,24.53,1.48,4,768,57.0,BATCH-20260807-20
MED-00029535,CEL-00015,2026-08-07 20:00:00,99.896,-82.18,17.84,62.74,147.19,22.13,1.06,3,758,97.99,BATCH-20260807-20
MED-00029536,CEL-00016,2026-08-07 20:00:00,99.876,-84.5,18.03,75.73,66.06,12.52,0.6,4,649,52.53,BATCH-20260807-20
MED-00029537,CEL-00017,2026-08-07 20:00:00,99.873,-92.61,18.91,74.02,59.2,7.08,0.88,0,564,74.91,BATCH-20260807-20
MED-00029538,CEL-00018,2026-08-07 20:00:00,99.846,-96.65,15.49,85.36,53.06,7.25,1.29,4,593,67.39,BATCH-20260807-20
MED-00029539,CEL-00019,2026-08-07 20:00:00,99.84,-93.77,21.02,78.1,58.56,12.81,1.09,0,537,64.56,BATCH-20260807-20
MED-00029540,CEL-00020,2026-08-07 20:00:00,99.908,-90.19,16.85,74.75,133.66,22.06,0.84,1,873,98.32,BATCH-20260807-20
MED-00029541,CEL-00021,2026-08-07 20:00:00,99.81,-94.05,13.0,78.97,132.45,26.61,0.78,5,869,75.27,BATCH-20260807-20
MED-00029542,CEL-00022,2026-08-07 20:00:00,99.888,-90.45,18.05,70.91,62.13,12.04,0.7,2,564,43.13,BATCH-20260807-20
MED-00029543,CEL-00023,2026-08-07 20:00:00,99.814,-86.29,16.64,72.77,150.13,26.67,1.18,5,932,78.49,BATCH-20260807-20
MED-00029544,CEL-00024,2026-08-07 20:00:00,99.789,-90.82,15.48,69.38,147.65,26.58,0.97,2,841,116.36,BATCH-20260807-20
MED-00029545,CEL-00025,2026-08-07 20:00:00,99.914,-92.66,19.88,76.04,57.13,11.55,1.01,3,591,57.87,BATCH-20260807-20
MED-00029546,CEL-00026,2026-08-07 20:00:00,99.949,-82.56,18.93,68.15,66.33,11.33,0.71,3,528,32.02,BATCH-20260807-20
MED-00029547,CEL-00027,2026-08-07 20:00:00,99.997,-87.4,22.93,63.7,69.89,14.21,0.42,4,425,36.73,BATCH-20260807-20
MED-00029548,CEL-00028,2026-08-07 20:00:00,99.951,-88.96,16.3,75.75,59.69,10.68,0.84,2,595,37.22,BATCH-20260807-20
MED-00029549,CEL-00029,2026-08-07 20:00:00,99.925,-83.07,18.1,59.41,156.44,30.29,0.89,1,768,77.6,BATCH-20260807-20
MED-00029550,CEL-00030,2026-08-07 20:00:00,99.811,-84.17,17.16,73.98,131.91,26.56,1.4,5,941,92.76,BATCH-20260807-20
MED-00029551,CEL-00031,2026-08-07 20:00:00,99.935,-85.87,20.1,59.65,79.87,10.77,0.65,0,474,57.1,BATCH-20260807-20
MED-00029552,CEL-00032,2026-08-07 20:00:00,99.829,-84.16,17.91,70.96,152.67,28.17,1.33,4,854,93.38,BATCH-20260807-20
MED-00029553,CEL-00033,2026-08-07 20:00:00,99.892,-87.94,15.78,61.65,156.46,28.5,0.77,2,784,68.71,BATCH-20260807-20
MED-00029554,CEL-00034,2026-08-07 20:00:00,99.937,-95.53,15.44,82.42,66.78,14.29,0.74,4,601,80.76,BATCH-20260807-20
MED-00029555,CEL-00035,2026-08-07 20:00:00,99.856,-90.16,15.93,69.51,61.2,13.68,1.04,3,534,66.81,BATCH-20260807-20
MED-00029556,CEL-00036,2026-08-07 20:00:00,99.896,-100.24,14.91,84.09,51.05,10.21,1.72,5,478,51.02,BATCH-20260807-20
MED-00029557,CEL-00037,2026-08-07 20:00:00,95.434,-92.63,20.4,69.68,63.55,12.06,0.37,0,451,56.21,BATCH-20260807-20
MED-00029558,CEL-00038,2026-08-07 20:00:00,99.823,-87.42,20.14,56.57,158.7,29.93,1.05,4,708,80.14,BATCH-20260807-20
MED-00029559,CEL-00039,2026-08-07 20:00:00,99.861,-77.51,21.37,61.06,146.57,28.31,0.86,1,764,89.81,BATCH-20260807-20
MED-00029560,CEL-00040,2026-08-07 20:00:00,99.733,-85.82,19.27,74.99,58.39,10.3,0.89,3,698,79.76,BATCH-20260807-20
MED-00029561,CEL-00041,2026-08-07 20:00:00,99.745,-83.35,22.17,66.53,149.21,23.88,0.84,3,896,60.82,BATCH-20260807-20
MED-00029562,CEL-00042,2026-08-07 20:00:00,99.894,-78.37,18.32,65.11,145.65,29.07,1.08,4,758,102.95,BATCH-20260807-20
MED-00029563,CEL-00043,2026-08-07 20:00:00,99.922,-90.34,21.25,73.81,62.59,8.44,1.33,3,658,72.58,BATCH-20260807-20
MED-00029564,CEL-00044,2026-08-07 20:00:00,99.887,-87.6,18.48,76.12,84.47,13.14,0.74,4,591,67.18,BATCH-20260807-20
MED-00029565,CEL-00045,2026-08-07 20:00:00,99.918,-91.6,19.15,70.56,79.99,16.99,0.53,3,443,59.75,BATCH-20260807-20
MED-00029566,CEL-00046,2026-08-07 20:00:00,99.865,-89.94,17.9,67.79,62.69,9.32,1.1,3,520,56.13,BATCH-20260807-20
MED-00029567,CEL-00047,2026-08-07 20:00:00,99.762,-89.51,15.17,69.82,149.25,24.09,0.85,5,888,65.3,BATCH-20260807-20
MED-00029568,CEL-00048,2026-08-07 20:00:00,99.824,-86.24,15.86,66.35,131.97,20.45,1.39,2,902,55.43,BATCH-20260807-20
MED-00029569,CEL-00049,2026-08-07 20:00:00,99.919,-91.9,17.48,73.22,63.58,13.69,1.24,1,570,64.41,BATCH-20260807-20
MED-00029570,CEL-00050,2026-08-07 20:00:00,99.871,-88.59,17.39,76.75,150.4,26.35,1.01,1,819,92.76,BATCH-20260807-20
MED-00029571,CEL-00051,2026-08-07 20:00:00,99.84,-88.9,17.63,65.61,145.22,25.12,1.01,2,846,85.37,BATCH-20260807-20
MED-00029572,CEL-00052,2026-08-07 20:00:00,99.958,-85.05,16.19,62.64,68.11,9.49,0.39,3,535,74.85,BATCH-20260807-20
MED-00029573,CEL-00053,2026-08-07 20:00:00,99.777,-92.55,13.51,79.48,55.43,7.55,0.26,4,651,74.47,BATCH-20260807-20
MED-00029574,CEL-00054,2026-08-07 20:00:00,99.808,-89.25,19.05,75.14,70.96,14.76,0.79,4,637,78.11,BATCH-20260807-20
MED-00029575,CEL-00055,2026-08-07 20:00:00,99.913,-89.95,16.37,71.53,60.56,7.78,0.71,0,624,46.04,BATCH-20260807-20
MED-00029576,CEL-00056,2026-08-07 20:00:00,99.814,-82.13,15.36,78.03,155.93,30.61,0.76,4,818,98.87,BATCH-20260807-20
MED-00029577,CEL-00057,2026-08-07 20:00:00,99.94,-90.48,17.87,67.81,149.03,21.53,0.91,4,800,51.3,BATCH-20260807-20
MED-00029578,CEL-00058,2026-08-07 20:00:00,99.91,-92.25,19.56,82.62,63.12,10.5,0.83,5,621,59.67,BATCH-20260807-20
MED-00029579,CEL-00059,2026-08-07 20:00:00,99.874,-87.19,14.23,66.21,140.91,24.76,1.11,2,827,93.87,BATCH-20260807-20
MED-00029580,CEL-00060,2026-08-07 20:00:00,99.841,-90.2,13.96,72.45,152.44,29.75,1.64,3,914,101.49,BATCH-20260807-20
MED-00029581,CEL-00061,2026-08-07 20:00:00,99.891,-95.5,16.43,90.7,48.76,11.22,0.54,2,668,92.21,BATCH-20260807-20
MED-00029582,CEL-00062,2026-08-07 20:00:00,99.863,-95.22,13.9,89.84,54.59,13.81,0.62,4,706,74.71,BATCH-20260807-20
MED-00029583,CEL-00063,2026-08-07 20:00:00,99.978,-95.33,15.13,84.86,46.56,10.05,0.54,4,573,39.56,BATCH-20260807-20
MED-00029584,CEL-00064,2026-08-07 20:00:00,99.933,-96.29,15.62,75.47,57.42,10.24,0.75,2,441,58.39,BATCH-20260807-20
MED-00029585,CEL-00065,2026-08-07 20:00:00,99.909,-80.02,20.94,62.61,164.41,30.21,0.92,0,709,70.24,BATCH-20260807-20
MED-00029586,CEL-00066,2026-08-07 20:00:00,99.903,-83.0,13.85,56.76,152.65,26.31,1.18,4,717,56.59,BATCH-20260807-20
MED-00029587,CEL-00067,2026-08-07 20:00:00,99.912,-81.13,15.68,78.33,71.11,11.78,0.87,2,614,80.23,BATCH-20260807-20
MED-00029588,CEL-00068,2026-08-07 20:00:00,99.971,-84.76,17.94,64.32,144.04,23.93,1.47,6,815,81.17,BATCH-20260807-20
MED-00029589,CEL-00069,2026-08-07 20:00:00,99.839,-89.22,18.1,66.08,145.89,23.37,0.9,6,798,93.51,BATCH-20260807-20
MED-00029590,CEL-00070,2026-08-07 20:00:00,99.878,-86.07,17.68,68.76,67.18,13.54,1.0,3,577,77.09,BATCH-20260807-20
MED-00029591,CEL-00071,2026-08-07 20:00:00,99.891,-90.26,21.27,86.47,62.03,9.49,1.12,0,727,63.16,BATCH-20260807-20
MED-00029592,CEL-00072,2026-08-07 20:00:00,99.875,-91.74,15.75,83.48,60.38,9.51,0.8,3,631,41.87,BATCH-20260807-20
MED-00029593,CEL-00073,2026-08-07 20:00:00,99.899,-90.51,17.13,73.64,61.76,11.52,0.54,2,461,38.68,BATCH-20260807-20
MED-00029593,CEL-00074,2026-08-07 20:00:00,95.357,-87.75,13.29,68.59,146.81,29.51,1.17,5,918,64.97,BATCH-20260807-20
MED-00029595,CEL-00075,2026-08-07 20:00:00,99.855,-91.67,15.54,80.3,135.24,21.72,1.84,2,953,60.23,BATCH-20260807-20
MED-00029596,CEL-00076,2026-08-07 20:00:00,99.929,-91.96,20.09,80.04,61.84,10.46,0.26,3,571,72.56,BATCH-20260807-20
MED-00029597,CEL-00077,2026-08-07 20:00:00,99.823,-90.79,15.0,81.35,140.46,25.2,1.63,5,926,124.08,BATCH-20260807-20
MED-00029598,CEL-00078,2026-08-07 20:00:00,99.951,-78.75,18.56,68.14,158.74,24.94,0.75,0,781,86.68,BATCH-20260807-20
MED-00029599,CEL-00079,2026-08-07 20:00:00,99.813,-86.16,18.27,64.75,66.28,13.26,1.33,1,518,60.94,BATCH-20260807-20
MED-00029600,CEL-00080,2026-08-07 20:00:00,99.887,-90.42,19.79,71.82,72.63,14.96,0.47,2,565,70.82,BATCH-20260807-20
MED-00029601,CEL-00081,2026-08-07 20:00:00,99.994,-87.56,21.32,70.8,71.92,13.19,0.51,1,498,57.11,BATCH-20260807-20
MED-00029602,CEL-00082,2026-08-07 20:00:00,99.95,-90.07,18.28,77.56,56.89,7.74,1.11,2,662,65.25,BATCH-20260807-20
MED-00029603,CEL-00083,2026-08-07 20:00:00,99.809,-79.75,15.71,67.61,165.42,31.04,0.73,3,800,90.58,BATCH-20260807-20
MED-00029604,CEL-00084,2026-08-07 20:00:00,99.903,-83.84,17.65,60.29,150.26,26.51,0.33,4,719,47.58,BATCH-20260807-20
MED-00029605,CEL-00085,2026-08-07 20:00:00,99.875,-86.2,18.64,73.31,70.48,12.48,0.73,3,598,81.21,BATCH-20260807-20
