ticket_id,customer_id,subscription_id,cell_id,created_at,resolved_at,category,severity,ticket_status,channel,first_contact_resolution,sla_target_hours,resolution_hours,post_service_csat
TKT-001295,CLI-000999,SUB-000999,,2026-08-12 03:04:02,2026-08-12 17:04:02,Plan,Media,Cerrado,WhatsApp,true,24,13.48,5
TKT-001296,CLI-001016,SUB-001016,,2026-08-12 03:16:25,2026-08-15 02:16:25,Portabilidad,Baja,Resuelto,App,true,72,70.91,2
TKT-001297,CLI-001033,SUB-001033,CEL-00032,2026-08-12 03:28:48,2026-08-14 06:28:48,Cobertura,Crítica,Resuelto,Web,false,4,50.78,
TKT-001298,CLI-001050,SUB-001050,CEL-00151,2026-08-12 03:41:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001299,CLI-001067,SUB-001067,CEL-00090,2026-08-12 03:53:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001300,CLI-001084,SUB-001084,,2026-08-12 04:05:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001301,CLI-001101,SUB-001101,,2026-08-12 04:18:20,2026-08-12 19:18:20,Plan,Media,Cerrado,App,true,24,14.29,
TKT-001302,CLI-001118,SUB-001118,,2026-08-12 04:30:43,2026-08-12 18:30:43,Portabilidad,Baja,Cerrado,Web,true,72,13.76,5
TKT-001303,CLI-001135,SUB-001135,CEL-00026,2026-08-12 04:43:06,2026-08-14 19:43:06,Cobertura,Crítica,Cerrado,Call center,true,4,62.6,2
TKT-001304,CLI-001152,SUB-001152,CEL-00145,2026-08-12 04:55:29,2026-08-13 12:55:29,Velocidad,Alta,Cerrado,Tienda,true,8,31.25,4
TKT-001305,CLI-001169,SUB-001169,CEL-00084,2026-08-12 05:07:52,2026-08-15 04:07:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,70.99,
TKT-001306,CLI-001186,SUB-001186,,2026-08-12 05:20:15,2026-08-12 08:20:15,Facturación,Media,Resuelto,App,true,24,2.73,5
TKT-001307,CLI-001203,SUB-001203,,2026-08-12 05:32:38,2026-08-13 22:32:38,Plan,Media,Resuelto,Web,false,24,40.54,3
TKT-001308,CLI-001220,SUB-001220,,2026-08-12 05:45:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001309,CLI-001237,SUB-001237,CEL-00020,2026-08-12 05:57:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001310,CLI-001254,SUB-001254,CEL-00139,2026-08-12 06:09:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001311,CLI-001271,SUB-001271,CEL-00078,2026-08-12 06:22:10,2026-08-14 20:22:10,Llamadas,Alta,Cerrado,App,true,8,61.82,2
TKT-001312,CLI-001288,SUB-001288,,2026-08-12 06:34:33,2026-08-14 06:34:33,Facturación,Media,Cerrado,Web,true,24,47.07,3
TKT-001313,CLI-001305,SUB-001305,,2026-08-12 06:46:56,2026-08-12 12:46:56,Plan,Media,Cerrado,Call center,true,24,5.94,
TKT-001314,CLI-001322,SUB-001322,,2026-08-12 06:59:19,2026-08-15 06:59:19,Portabilidad,Baja,Cerrado,Tienda,true,72,71.36,2
TKT-001315,CLI-001339,SUB-001339,CEL-00014,2026-08-12 07:11:42,2026-08-14 11:11:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,51.57,3
TKT-001316,CLI-001356,SUB-001356,CEL-00133,2026-08-12 07:24:05,2026-08-12 06:24:05,Velocidad,Alta,Resuelto,App,true,8,51.6,3
TKT-001317,CLI-001373,SUB-001373,CEL-00072,2026-08-12 07:36:28,2026-08-14 13:36:28,Llamadas,Alta,Resuelto,Web,false,8,53.02,
TKT-001318,CLI-001390,SUB-001390,,2026-08-12 07:48:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-001319,CLI-001407,SUB-001407,,2026-08-12 08:01:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-001320,CLI-001424,SUB-001424,,2026-08-12 08:13:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001321,CLI-001441,SUB-001441,CEL-00008,2026-08-12 08:26:00,2026-08-14 22:26:00,Cobertura,Crítica,Cerrado,App,true,4,61.57,
TKT-001322,CLI-001458,SUB-001458,CEL-00127,2026-08-12 08:38:23,2026-08-12 20:38:23,Velocidad,Alta,Cerrado,Web,true,8,11.75,5
TKT-001323,CLI-001475,SUB-001475,CEL-00066,2026-08-12 08:50:46,2026-08-14 14:50:46,Llamadas,Alta,Cerrado,Call center,true,8,53.23,3
TKT-001324,CLI-001492,SUB-001492,,2026-08-12 09:03:09,2026-08-12 23:03:09,Facturación,Media,Cerrado,Tienda,true,24,13.53,5
TKT-001325,CLI-001509,SUB-001509,,2026-08-12 09:15:32,2026-08-13 01:15:32,Plan,Media,Cerrado,WhatsApp,true,24,15.15,
TKT-001326,CLI-001526,SUB-001526,,2026-08-12 09:27:55,2026-08-14 12:27:55,Portabilidad,Baja,Resuelto,App,true,72,50.69,3
TKT-001327,CLI-001543,SUB-001543,CEL-00002,2026-08-12 09:40:18,2026-08-13 07:40:18,Cobertura,Crítica,Resuelto,Web,false,4,21.14,4
TKT-001328,CLI-001560,SUB-001560,CEL-00121,2026-08-12 09:52:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001329,CLI-001577,SUB-001577,CEL-00060,2026-08-12 10:05:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001330,CLI-001594,SUB-001594,,2026-08-12 10:17:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001331,CLI-001611,SUB-001611,,2026-08-12 10:29:50,2026-08-15 10:29:50,Plan,Media,Cerrado,App,true,24,71.81,2
TKT-001332,CLI-001628,SUB-001628,,2026-08-12 10:42:13,2026-08-15 10:42:13,Portabilidad,Baja,Cerrado,Web,true,72,71.2,2
TKT-001333,CLI-001645,SUB-001645,CEL-00176,2026-08-12 10:54:36,2026-08-14 09:54:36,Cobertura,Crítica,Cerrado,Call center,true,4,46.14,
TKT-001334,CLI-001662,SUB-001662,CEL-00115,2026-08-12 11:06:59,2026-08-13 10:06:59,Velocidad,Alta,Cerrado,Tienda,true,8,22.5,4
TKT-001335,CLI-001679,SUB-001679,CEL-00054,2026-08-12 11:19:22,2026-08-14 18:19:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,54.54,2
TKT-001336,CLI-001696,SUB-001696,,2026-08-12 11:31:45,2026-08-13 05:31:45,Facturación,Media,Resuelto,App,true,24,17.3,5
TKT-001337,CLI-001713,SUB-001713,,2026-08-12 11:44:08,2026-08-14 06:44:08,Plan,Media,Resuelto,Web,false,24,42.67,
TKT-001338,CLI-001730,SUB-001730,,2026-08-12 11:56:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001339,CLI-001747,SUB-001747,CEL-00170,2026-08-12 12:08:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001340,CLI-001764,SUB-001764,CEL-00109,2026-08-12 12:21:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001341,CLI-001781,SUB-001781,CEL-00048,2026-08-12 12:33:40,2026-08-13 10:33:40,Llamadas,Alta,Cerrado,App,true,8,21.37,
TKT-001342,CLI-001798,SUB-001798,,2026-08-12 12:46:03,2026-08-15 03:46:03,Facturación,Media,Cerrado,Web,true,24,62.88,2
TKT-001343,CLI-001815,SUB-001815,,2026-08-12 12:58:26,2026-08-15 06:58:26,Plan,Media,Cerrado,Call center,true,24,65.37,2
TKT-001344,CLI-001832,SUB-001832,,2026-08-12 13:10:49,2026-08-15 11:10:49,Portabilidad,Baja,Cerrado,Tienda,true,72,69.7,2
TKT-001345,CLI-001849,SUB-001849,CEL-00164,2026-08-12 13:23:12,2026-08-13 21:23:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,31.22,
TKT-001346,CLI-001866,SUB-001866,CEL-00103,2026-08-12 13:35:35,2026-08-13 23:35:35,Velocidad,Alta,Resuelto,App,true,8,33.66,4
TKT-001347,CLI-001883,SUB-001883,CEL-00042,2026-08-12 13:47:58,2026-08-13 05:47:58,Llamadas,Alta,Resuelto,Web,false,8,15.73,5
TKT-001348,CLI-001900,SUB-001900,,2026-08-12 14:00:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-001349,CLI-001917,SUB-001917,,2026-08-12 14:12:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-001350,CLI-001934,SUB-001934,,2026-08-12 14:25:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001351,CLI-001951,SUB-001951,CEL-00158,2026-08-12 14:37:30,2026-08-12 22:37:30,Cobertura,Crítica,Cerrado,App,true,4,7.2,5
TKT-001352,CLI-001968,SUB-001968,CEL-00097,2026-08-12 14:49:53,2026-08-13 17:49:53,Velocidad,Alta,Cerrado,Web,true,8,26.2,4
TKT-001353,CLI-001985,SUB-001985,CEL-00036,2026-08-12 15:02:16,2026-08-14 15:02:16,Llamadas,Alta,Cerrado,Call center,true,8,47.32,
TKT-001354,CLI-002002,SUB-002002,,2026-08-12 15:14:39,2026-08-14 18:14:39,Facturación,Media,Cerrado,Tienda,true,24,50.96,3
TKT-001355,CLI-002019,SUB-002019,,2026-08-12 15:27:02,2026-08-14 12:27:02,Plan,Media,Cerrado,WhatsApp,true,24,44.35,3
TKT-001356,CLI-002036,SUB-002036,,2026-08-12 15:39:25,2026-08-13 07:39:25,,Baja,Resuelto,App,true,72,15.01,5
TKT-001357,CLI-002053,SUB-002053,CEL-00152,2026-08-12 15:51:48,2026-08-14 08:51:48,Cobertura,Crítica,Resuelto,Web,false,4,40.47,
TKT-001358,CLI-002070,SUB-002070,CEL-00091,2026-08-12 16:04:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001359,CLI-002087,SUB-002087,CEL-00030,2026-08-12 16:16:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001360,CLI-002104,SUB-002104,,2026-08-12 16:28:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001361,CLI-002121,SUB-002121,,2026-08-12 16:41:20,2026-08-13 19:41:20,Plan,Media,Cerrado,App,true,24,26.7,
TKT-001362,CLI-002138,SUB-002138,,2026-08-12 16:53:43,2026-08-13 20:53:43,Portabilidad,Baja,Cerrado,Web,true,72,27.66,4
TKT-001363,CLI-002155,SUB-002155,CEL-00146,2026-08-12 17:06:06,2026-08-13 12:06:06,Cobertura,Crítica,Cerrado,Call center,true,4,18.61,4
TKT-001364,CLI-002172,SUB-002172,CEL-00085,2026-08-12 17:18:29,2026-08-15 14:18:29,Velocidad,Alta,Cerrado,Tienda,true,8,68.01,2
TKT-001365,CLI-002189,SUB-002189,CEL-00024,2026-08-12 17:30:52,2026-08-15 09:30:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,63.79,
TKT-001366,CLI-002206,SUB-002206,,2026-08-12 17:43:15,2026-08-14 07:43:15,Facturación,Media,Resuelto,App,true,24,37.41,3
TKT-001367,CLI-002223,SUB-002223,,2026-08-12 17:55:38,2026-08-13 20:55:38,Plan,Media,Resuelto,Web,false,24,26.45,4
TKT-001368,CLI-002240,SUB-002240,,2026-08-12 18:08:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001369,CLI-002257,SUB-002257,CEL-00140,2026-08-12 18:20:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001370,CLI-002274,SUB-002274,CEL-00079,2026-08-12 18:32:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001371,CLI-002291,SUB-002291,CEL-00018,2026-08-12 18:45:10,2026-08-15 02:45:10,Llamadas,Alta,Cerrado,App,true,8,55.71,2
TKT-001372,CLI-002308,SUB-002308,,2026-08-12 18:57:33,2026-08-15 18:57:33,Facturación,Media,Cerrado,Web,true,24,71.92,2
TKT-001373,CLI-002325,SUB-002325,,2026-08-12 19:09:56,2026-08-13 12:09:56,Plan,Media,Cerrado,Call center,true,24,16.49,
TKT-001374,CLI-002342,SUB-002342,,2026-08-12 19:22:19,2026-08-13 06:22:19,Portabilidad,Baja,Cerrado,Tienda,true,72,10.31,5
TKT-001375,CLI-002359,SUB-002359,CEL-00134,2026-08-12 19:34:42,2026-08-13 19:34:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,24.0,4
TKT-001376,CLI-002376,SUB-002376,CEL-00073,2026-08-12 19:47:05,2026-08-15 06:47:05,Velocidad,Alta,Resuelto,App,true,8,58.3,2
TKT-001377,CLI-002393,SUB-002393,CEL-00012,2026-08-12 19:59:28,2026-08-15 07:59:28,Llamadas,Alta,Resuelto,Web,false,8,59.89,
TKT-001378,CLI-002410,SUB-002410,,2026-08-12 20:11:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-001379,CLI-002427,SUB-002427,,2026-08-12 20:24:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-001380,CLI-002444,SUB-002444,,2026-08-12 20:36:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001381,CLI-002461,SUB-002461,CEL-00128,2026-08-12 20:49:00,2026-08-13 19:49:00,Cobertura,Crítica,Cerrado,App,true,4,22.14,
TKT-001382,CLI-002478,SUB-002478,CEL-00067,2026-08-12 21:01:23,2026-08-13 16:01:23,Velocidad,Alta,Cerrado,Web,true,8,18.55,4
TKT-001383,CLI-002495,SUB-002495,CEL-00006,2026-08-12 21:13:46,2026-08-15 13:13:46,Llamadas,Alta,Cerrado,Call center,true,8,63.34,2
TKT-001384,CLI-002512,SUB-002512,,2026-08-12 21:26:09,2026-08-13 04:26:09,Facturación,Media,Cerrado,Tienda,true,24,6.56,5
TKT-001385,CLI-002529,SUB-002529,,2026-08-12 21:38:32,2026-08-15 04:38:32,Plan,Media,Cerrado,WhatsApp,true,24,54.1,
TKT-001386,CLI-002546,SUB-002546,,2026-08-12 21:50:55,2026-08-15 11:50:55,Portabilidad,Baja,Resuelto,App,true,72,61.72,2
TKT-001387,CLI-002563,SUB-002563,CEL-00122,2026-08-12 22:03:18,2026-08-14 21:03:18,Cobertura,Crítica,Resuelto,Web,false,4,46.43,3
TKT-001388,CLI-002580,SUB-002580,CEL-00061,2026-08-12 22:15:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001389,CLI-002597,SUB-002597,CEL-00180,2026-08-12 22:28:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001390,CLI-002614,SUB-002614,,2026-08-12 22:40:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001391,CLI-002631,SUB-002631,,2026-08-12 22:52:50,2026-08-14 04:52:50,Plan,Media,Cerrado,App,true,24,29.65,4
TKT-001392,CLI-002648,SUB-002648,,2026-08-12 23:05:13,2026-08-15 14:05:13,Portabilidad,Baja,Cerrado,Web,true,72,62.69,2
TKT-001393,CLI-002665,SUB-002665,CEL-00116,2026-08-12 23:17:36,2026-08-15 18:17:36,Cobertura,Crítica,Cerrado,Call center,true,4,66.33,
TKT-001394,CLI-002682,SUB-002682,CEL-00055,2026-08-12 23:29:59,2026-08-15 04:29:59,Velocidad,Alta,Cerrado,Tienda,true,8,52.06,3
TKT-001395,CLI-002699,SUB-002699,CEL-00174,2026-08-12 23:42:22,2026-08-14 11:42:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,35.7,4
TKT-001396,CLI-002716,SUB-002716,,2026-08-12 23:54:45,2026-08-15 05:54:45,Facturación,Media,Resuelto,App,true,24,53.28,3
TKT-001397,CLI-002733,SUB-002733,,2026-08-13 00:07:08,2026-08-13 12:07:08,Plan,Media,Resuelto,Web,false,24,11.41,
TKT-001398,CLI-002750,SUB-002750,,2026-08-13 00:19:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001399,CLI-002767,SUB-002767,CEL-00110,2026-08-13 00:31:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001400,CLI-002784,SUB-002784,CEL-00049,2026-08-13 00:44:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001401,CLI-002801,SUB-002801,CEL-00168,2026-08-13 00:56:40,2026-08-13 17:56:40,Llamadas,Alta,Cerrado,App,true,8,16.04,
TKT-001402,CLI-002818,SUB-002818,,2026-08-13 01:09:03,2026-08-15 16:09:03,Facturación,Media,Cerrado,Web,true,24,62.06,2
TKT-001403,CLI-002835,SUB-002835,,2026-08-13 01:21:26,2026-08-15 12:21:26,Plan,Media,Cerrado,Call center,true,24,58.35,2
TKT-001404,CLI-002852,SUB-002852,,2026-08-13 01:33:49,2026-08-13 09:33:49,Portabilidad,Baja,Cerrado,Tienda,true,72,7.46,5
TKT-001405,CLI-002869,SUB-002869,CEL-00104,2026-08-13 01:46:12,2026-08-14 11:46:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,33.88,
TKT-001406,CLI-002886,SUB-002886,CEL-00043,2026-08-13 01:58:35,2026-08-14 19:58:35,Velocidad,Alta,Resuelto,App,true,8,41.92,3
TKT-001407,CLI-002903,SUB-002903,CEL-00162,2026-08-13 02:10:58,2026-08-14 22:10:58,Llamadas,Alta,Resuelto,Web,false,8,43.46,3
TKT-001408,CLI-002920,SUB-002920,,2026-08-13 02:23:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-001409,CLI-002937,SUB-002937,,2026-08-13 02:35:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-001410,CLI-002954,SUB-002954,,2026-08-13 02:48:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001411,CLI-002971,SUB-002971,CEL-00098,2026-08-13 03:00:30,2026-08-16 02:00:30,Cobertura,Crítica,Cerrado,App,true,4,70.18,2
TKT-001412,CLI-002988,SUB-002988,CEL-00037,2026-08-13 03:12:53,2026-08-14 16:12:53,Velocidad,Alta,Cerrado,Web,true,8,36.7,3
TKT-001413,CLI-000005,SUB-003005,CEL-00156,2026-08-13 03:25:16,2026-08-15 21:25:16,Llamadas,Alta,Cerrado,Call center,true,8,65.33,
TKT-001414,CLI-000022,SUB-003022,,2026-08-13 03:37:39,2026-08-14 16:37:39,Facturación,Media,Cerrado,Tienda,true,24,36.52,3
TKT-001415,CLI-000039,SUB-003039,,2026-08-13 03:50:02,2026-08-15 04:50:02,Plan,Media,Cerrado,WhatsApp,true,24,48.32,3
TKT-001416,CLI-000056,SUB-003056,CEL-99999,2026-08-13 04:02:25,2026-08-13 17:02:25,Portabilidad,Baja,Resuelto,App,true,72,12.22,5
TKT-001417,CLI-000073,SUB-003073,CEL-00092,2026-08-13 04:14:48,2026-08-15 09:14:48,Cobertura,Crítica,Resuelto,Web,false,4,52.74,
TKT-001418,CLI-000090,SUB-003090,CEL-00031,2026-08-13 04:27:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001419,CLI-000107,SUB-003107,CEL-00150,2026-08-13 04:39:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001420,CLI-000124,SUB-003124,,2026-08-13 04:51:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001421,CLI-000141,SUB-003141,,2026-08-13 05:04:20,2026-08-13 20:04:20,Plan,Media,Cerrado,App,true,24,14.44,
TKT-001422,CLI-000158,SUB-003158,,2026-08-13 05:16:43,2026-08-14 16:16:43,Portabilidad,Baja,Cerrado,Web,true,72,34.72,4
TKT-001423,CLI-000175,SUB-003175,CEL-00086,2026-08-13 05:29:06,2026-08-14 10:29:06,Cobertura,Crítica,Cerrado,Call center,true,4,28.36,4
TKT-001424,CLI-000192,SUB-003192,CEL-00025,2026-08-13 05:41:29,2026-08-13 12:41:29,Velocidad,Alta,Cerrado,Tienda,true,8,6.91,5
TKT-001425,CLI-000209,SUB-003209,CEL-00144,2026-08-13 05:53:52,2026-08-16 02:53:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,68.04,
TKT-001426,CLI-000226,SUB-003226,,2026-08-13 06:06:15,2026-08-13 17:06:15,Facturación,Media,Resuelto,App,true,24,10.39,5
TKT-001427,CLI-000243,SUB-003243,,2026-08-13 06:18:38,2026-08-14 12:18:38,Plan,Media,Resuelto,Web,false,24,29.6,4
TKT-001428,CLI-000260,SUB-003260,,2026-08-13 06:31:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001429,CLI-000277,SUB-003277,CEL-00080,2026-08-13 06:43:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001430,CLI-000294,SUB-003294,CEL-00019,2026-08-13 06:55:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001431,CLI-000311,SUB-003311,CEL-00138,2026-08-13 07:08:10,2026-08-16 05:08:10,Llamadas,Alta,Cerrado,App,true,8,69.44,2
TKT-001432,CLI-000328,SUB-003328,,2026-08-13 07:20:33,2026-08-14 22:20:33,Facturación,Media,Cerrado,Web,true,24,38.29,3
TKT-001433,CLI-000345,SUB-003345,,2026-08-13 07:32:56,2026-08-14 18:32:56,Plan,Media,Cerrado,Call center,true,24,34.76,
TKT-001434,CLI-000362,SUB-003362,,2026-08-13 07:45:19,2026-08-14 17:45:19,Portabilidad,Baja,Cerrado,Tienda,true,72,33.76,4
TKT-001435,CLI-000379,SUB-003379,CEL-00074,2026-08-13 07:57:42,2026-08-15 07:57:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,47.66,3
TKT-001436,CLI-000396,SUB-003396,CEL-00013,2026-08-13 08:10:05,2026-08-13 20:10:05,Velocidad,Alta,Resuelto,App,true,8,11.17,5
TKT-001437,CLI-000413,SUB-003413,CEL-00132,2026-08-13 08:22:28,2026-08-16 08:22:28,Llamadas,Alta,Resuelto,Web,false,8,71.96,
TKT-001438,CLI-000430,SUB-003430,,2026-08-13 08:34:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-001439,CLI-000447,SUB-003447,,2026-08-13 08:47:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-001440,CLI-000464,SUB-003464,,2026-08-13 08:59:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001441,CLI-000481,SUB-003481,CEL-00068,2026-08-13 09:12:00,2026-08-14 05:12:00,Cobertura,Crítica,Cerrado,App,true,4,19.57,
TKT-001442,CLI-000498,SUB-003498,CEL-00007,2026-08-13 09:24:23,2026-08-14 02:24:23,Velocidad,Alta,Cerrado,Web,true,8,16.82,5
TKT-001443,CLI-000515,SUB-003515,CEL-00126,2026-08-13 09:36:46,2026-08-16 00:36:46,Llamadas,Alta,Cerrado,Call center,true,8,62.07,2
TKT-001444,CLI-000532,SUB-003532,,2026-08-13 09:49:09,2026-08-15 23:49:09,Facturación,Media,Cerrado,Tienda,true,24,61.49,2
TKT-001445,CLI-000549,SUB-003549,,2026-08-13 10:01:32,2026-08-13 23:01:32,Plan,Media,Cerrado,WhatsApp,true,24,12.26,
TKT-001446,CLI-000566,SUB-003566,,2026-08-13 10:13:55,2026-08-16 01:13:55,Portabilidad,Baja,Resuelto,App,true,72,62.44,2
TKT-001447,CLI-000583,SUB-003583,CEL-00062,2026-08-13 10:26:18,2026-08-15 12:26:18,Cobertura,Crítica,Resuelto,Web,false,4,49.18,3
TKT-001448,CLI-000600,SUB-003600,CEL-00001,2026-08-13 10:38:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001449,CLI-000617,SUB-003617,CEL-00120,2026-08-13 10:51:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001450,CLI-000634,SUB-003634,,2026-08-13 11:03:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001451,CLI-000651,SUB-003651,,2026-08-13 11:15:50,2026-08-15 13:15:50,Plan,Media,Cerrado,App,true,24,49.89,3
TKT-001452,CLI-000668,SUB-003668,,2026-08-13 11:28:13,2026-08-14 10:28:13,Portabilidad,Baja,Cerrado,Web,true,72,22.31,4
TKT-001453,CLI-000685,SUB-003685,CEL-00056,2026-08-13 11:40:36,2026-08-13 20:40:36,Cobertura,Crítica,Cerrado,Call center,true,4,8.35,
TKT-001454,CLI-000702,SUB-003702,CEL-00175,2026-08-13 11:52:59,2026-08-14 11:52:59,Velocidad,Alta,Cerrado,Tienda,true,8,23.2,4
TKT-001455,CLI-000719,SUB-003719,CEL-00114,2026-08-13 12:05:22,2026-08-16 03:05:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,62.14,2
TKT-001456,CLI-000736,SUB-003736,,2026-08-13 12:17:45,2026-08-16 11:17:45,Facturación,Media,Resuelto,App,true,24,70.71,2
TKT-001457,CLI-000753,SUB-003753,,2026-08-13 12:30:08,2026-08-14 12:30:08,Plan,Media,Resuelto,Web,false,24,23.94,
TKT-001458,CLI-000770,SUB-003770,,2026-08-13 12:42:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001459,CLI-000787,SUB-003787,CEL-00050,2026-08-13 12:54:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001460,CLI-000804,SUB-003804,CEL-00169,2026-08-13 13:07:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001461,CLI-000821,SUB-003821,CEL-00108,2026-08-13 13:19:40,2026-08-14 04:19:40,Llamadas,Alta,Cerrado,App,true,8,14.33,
TKT-001462,CLI-000838,SUB-003838,,2026-08-13 13:32:03,2026-08-15 04:32:03,Facturación,Media,Cerrado,Web,true,24,38.92,3
TKT-001463,CLI-000855,SUB-003855,,2026-08-13 13:44:26,2026-08-15 14:44:26,Plan,Media,Cerrado,Call center,true,24,48.22,3
TKT-001464,CLI-000872,SUB-003872,,2026-08-13 13:56:49,2026-08-14 22:56:49,Portabilidad,Baja,Cerrado,Tienda,true,72,32.56,4
TKT-001465,CLI-000889,SUB-003889,CEL-00044,2026-08-13 14:09:12,2026-08-14 18:09:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,27.72,
TKT-001466,CLI-000906,SUB-999999,CEL-00163,2026-08-13 14:21:35,2026-08-16 01:21:35,Velocidad,Alta,Resuelto,App,true,8,58.71,2
TKT-001467,CLI-000923,SUB-003923,CEL-00102,2026-08-13 14:33:58,2026-08-14 10:33:58,Llamadas,Alta,Resuelto,Web,false,8,19.63,4
TKT-001468,CLI-000940,SUB-003940,,2026-08-13 14:46:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-001469,CLI-000957,SUB-003957,,2026-08-13 14:58:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-001470,CLI-000974,SUB-003974,,2026-08-13 15:11:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001471,CLI-000991,SUB-003991,CEL-00038,2026-08-13 15:23:30,2026-08-16 14:23:30,Cobertura,Crítica,Cerrado,App,true,4,70.85,2
TKT-001472,CLI-001008,SUB-004008,CEL-00157,2026-08-13 15:35:53,2026-08-15 09:35:53,Velocidad,Alta,Cerrado,Web,true,8,41.16,3
TKT-001473,CLI-001025,SUB-004025,CEL-00096,2026-08-13 15:48:16,2026-08-15 18:48:16,Llamadas,Alta,Cerrado,Call center,true,8,50.74,
TKT-001474,CLI-001042,SUB-004042,,2026-08-13 16:00:39,2026-08-16 09:00:39,Facturación,Media,Cerrado,Tienda,true,24,64.67,2
TKT-001475,CLI-001059,SUB-004059,,2026-08-13 16:13:02,2026-08-14 05:13:02,Plan,Media,Cerrado,WhatsApp,true,24,12.76,5
TKT-001476,CLI-001076,SUB-004076,,2026-08-13 16:25:25,2026-08-15 23:25:25,Portabilidad,Baja,Resuelto,App,true,72,54.33,2
TKT-001477,CLI-001093,SUB-004093,CEL-00032,2026-08-13 16:37:48,2026-08-16 16:37:48,Cobertura,Crítica,Resuelto,Web,false,4,71.87,
TKT-001477,CLI-001110,SUB-004110,CEL-00151,2026-08-13 16:50:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001479,CLI-001127,SUB-004127,CEL-00090,2026-08-13 17:02:34,,Llamadas,Alta,En progreso,Tienda,,8,,
