subscription_id,customer_id,product_id,line_id,start_date,end_date,subscription_status,contract_type,is_port_in,is_esim,autopay_enabled,monthly_fee_clp,billing_day
SUB-003809,CLI-000809,PRD-012,LIN-003809,2019-02-02,,Activa,24 meses,false,false,false,33240.50,1
SUB-003810,CLI-000810,PRD-015,LIN-003810,2019-03-03,,Activa,12 meses,false,false,false,40491.00,8
SUB-003811,CLI-000811,PRD-002,LIN-003811,2019-04-01,,Activa,Prepago,true,false,false,7990.00,
SUB-003812,CLI-000812,PRD-009,LIN-003812,2019-04-30,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-003813,CLI-000813,PRD-004,LIN-003813,2019-05-29,,Activa,Prepago,true,false,false,11691.00,
SUB-003814,CLI-000814,PRD-011,LIN-003814,2019-06-27,,Activa,12 meses,true,false,true,29990.00,8
SUB-003815,CLI-000815,PRD-006,LIN-003815,2019-07-26,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-003816,CLI-000816,PRD-001,LIN-003816,2019-08-24,,Activa,Prepago,false,false,false,5391.00,
SUB-003817,CLI-000817,PRD-008,LIN-003817,2019-09-22,,Activa,24 meses,false,false,false,18990.00,1
SUB-003818,CLI-000818,PRD-003,LIN-003818,2019-10-21,,Activa,Prepago,false,false,false,9490.50,
SUB-003819,CLI-000819,PRD-010,LIN-003819,2019-11-19,2020-04-03,Baja,Sin permanencia,false,false,false,23391.00,15
SUB-003820,CLI-000820,PRD-013,LIN-003820,2019-12-18,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-003820,CLI-000821,PRD-012,LIN-003821,2020-01-16,,Activa,24 meses,true,true,true,33240.50,1
SUB-003822,CLI-000822,PRD-007,LIN-003822,2020-02-14,,Activa,12 meses,true,true,true,14391.00,8
SUB-003823,CLI-000823,PRD-002,LIN-003823,2020-03-14,,Activa,Prepago,true,false,false,7990.00,
SUB-003824,CLI-000824,PRD-009,LIN-003824,2020-04-12,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-003825,CLI-000825,PRD-004,LIN-003825,2020-05-11,,Activa,Prepago,false,false,false,11691.00,
SUB-003826,CLI-000826,PRD-011,LIN-003826,2020-06-09,,Activa,12 meses,false,false,true,29990.00,8
SUB-003827,CLI-000827,PRD-006,LIN-003827,2020-07-08,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003828,CLI-000828,PRD-001,LIN-003828,2020-08-06,,Activa,Prepago,false,false,false,5391.00,
SUB-003829,CLI-000829,PRD-008,LIN-003829,2020-09-04,,Activa,24 meses,false,false,false,18990.00,1
SUB-003830,CLI-000830,PRD-015,LIN-003830,2020-10-03,,Activa,12 meses,false,false,false,42740.50,8
SUB-003831,CLI-000831,PRD-010,LIN-003831,2020-11-01,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003832,CLI-000832,PRD-005,LIN-003832,2020-11-30,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003833,CLI-000833,PRD-012,LIN-003833,2020-12-29,,Activa,24 meses,true,true,true,33240.50,1
SUB-003834,CLI-000834,PRD-007,LIN-003834,2021-01-27,,Activa,12 meses,true,false,true,14391.00,8
SUB-003835,CLI-000835,PRD-002,LIN-003835,2021-02-25,,Activa,Prepago,false,false,false,7990.00,
SUB-003836,CLI-000836,PRD-009,LIN-003836,2021-03-26,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-003837,CLI-000837,PRD-004,LIN-003837,2021-04-24,,Activa,Prepago,false,false,false,11691.00,
SUB-003838,CLI-000838,PRD-011,LIN-003838,2021-05-23,,Activa,12 meses,false,false,false,29990.00,8
SUB-003839,CLI-000839,PRD-006,LIN-003839,2021-06-21,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003840,CLI-000840,PRD-013,LIN-003840,2021-07-20,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-003841,CLI-000841,PRD-008,LIN-003841,2021-08-18,,Activa,24 meses,true,true,true,18990.00,1
SUB-003842,CLI-000842,PRD-003,LIN-003842,2021-09-16,,Activa,Prepago,true,false,false,9490.50,
SUB-003843,CLI-000843,PRD-010,LIN-003843,2021-10-15,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003844,CLI-000844,PRD-005,LIN-003844,2021-11-13,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003845,CLI-000845,PRD-012,LIN-003845,2021-12-12,,Activa,24 meses,false,false,true,33240.50,1
SUB-003846,CLI-000846,PRD-007,LIN-003846,2022-01-10,,Activa,12 meses,false,false,true,14391.00,8
SUB-003847,CLI-000847,PRD-002,LIN-003847,2022-02-08,,Activa,Prepago,false,false,false,7990.00,
SUB-003848,CLI-000848,PRD-009,LIN-003848,2022-03-09,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-003849,CLI-000849,PRD-004,LIN-003849,2022-04-07,,Activa,Prepago,false,false,false,11691.00,
SUB-003850,CLI-000850,PRD-015,LIN-003850,2022-05-06,,Activa,12 meses,false,false,false,44990.00,8
SUB-003851,CLI-000851,PRD-006,LIN-003851,2022-06-04,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003852,CLI-000852,PRD-001,LIN-003852,2022-07-03,,Activa,Prepago,true,false,false,5391.00,
SUB-003853,CLI-000853,PRD-008,LIN-003853,2022-08-01,,Activa,24 meses,true,true,true,18990.00,1
SUB-003854,CLI-000854,PRD-003,LIN-003854,2022-08-30,,Activa,Prepago,true,false,false,9490.50,
SUB-003855,CLI-000855,PRD-010,LIN-003855,2022-09-28,,Suspendida,Sin permanencia,false,false,true,23391.00,15
SUB-003856,CLI-000856,PRD-005,LIN-003856,2022-10-27,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-003857,CLI-000857,PRD-012,LIN-003857,2022-11-25,,Activa,24 meses,false,false,false,33240.50,1
SUB-003858,CLI-000858,PRD-007,LIN-003858,2022-12-24,,Activa,12 meses,false,false,false,14391.00,8
SUB-003859,CLI-000859,PRD-002,LIN-003859,2023-01-22,,Activa,Prepago,false,false,false,7990.00,
SUB-003860,CLI-000860,PRD-013,LIN-003860,2023-02-20,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-003861,CLI-000861,PRD-004,LIN-003861,2023-03-21,,Activa,Prepago,true,false,false,11691.00,
SUB-003862,CLI-000862,PRD-011,LIN-003862,2023-04-19,,Activa,12 meses,true,true,true,29990.00,8
SUB-003863,CLI-000863,PRD-006,LIN-003863,2023-05-18,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003864,CLI-000864,PRD-001,LIN-003864,2023-06-16,,Activa,Prepago,true,false,false,5391.00,
SUB-003865,CLI-000865,PRD-008,LIN-003865,2023-07-15,,Activa,24 meses,false,false,true,18990.00,1
SUB-003866,CLI-000866,PRD-003,LIN-003866,2023-08-13,,Activa,Prepago,false,false,false,9490.50,
SUB-003867,CLI-000867,PRD-010,LIN-003867,2023-09-11,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003868,CLI-000868,PRD-005,LIN-003868,2023-10-10,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-003869,CLI-000869,PRD-012,LIN-003869,2023-11-08,,Activa,24 meses,false,false,false,33240.50,1
SUB-003870,CLI-000870,PRD-015,LIN-003870,2023-12-07,,Activa,12 meses,false,false,false,40491.00,8
SUB-003871,CLI-000871,PRD-002,LIN-003871,2024-01-05,,Activa,Prepago,true,false,false,7990.00,
SUB-003872,CLI-000872,PRD-009,LIN-003872,2024-02-03,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-003873,CLI-000873,PRD-004,LIN-003873,2024-03-03,,Activa,Prepago,true,false,false,11691.00,
SUB-003874,CLI-000874,PRD-011,LIN-003874,2024-04-01,,Activa,12 meses,true,false,true,29990.00,8
SUB-003875,CLI-000875,PRD-006,LIN-003875,2024-04-30,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-003876,CLI-000876,PRD-001,LIN-003876,2024-05-29,,Activa,Prepago,false,false,false,5391.00,
SUB-003877,CLI-000877,PRD-008,LIN-003877,2024-06-27,,Activa,24 meses,false,false,false,18990.00,1
SUB-003878,CLI-000878,PRD-003,LIN-003878,2024-07-26,,Activa,Prepago,false,false,false,9490.50,
SUB-003879,CLI-000879,PRD-010,LIN-003879,2024-08-24,2024-08-14,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003880,CLI-000880,PRD-013,LIN-003880,2024-09-22,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-003881,CLI-000881,PRD-012,LIN-003881,2024-10-21,,Activa,24 meses,true,true,true,33240.50,1
SUB-003882,CLI-000882,PRD-007,LIN-003882,2024-11-19,,Activa,12 meses,true,true,true,14391.00,8
SUB-003883,CLI-000883,PRD-002,LIN-003883,2024-12-18,,Activa,Prepago,true,false,false,7990.00,
SUB-003884,CLI-000884,PRD-009,LIN-003884,2025-01-16,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-003885,CLI-000885,PRD-004,LIN-003885,2025-02-14,,Activa,Prepago,false,false,false,11691.00,
SUB-003886,CLI-000886,PRD-011,LIN-003886,2025-03-15,,Activa,12 meses,false,false,true,29990.00,8
SUB-003887,CLI-000887,PRD-006,LIN-003887,2025-04-13,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003888,CLI-000888,PRD-001,LIN-003888,2025-05-12,,Activa,Prepago,false,false,false,5391.00,
SUB-003889,CLI-000889,PRD-008,LIN-003889,2025-06-10,,Activa,24 meses,false,false,false,18990.00,1
SUB-003890,CLI-000890,PRD-015,LIN-003890,2025-07-09,,Activa,12 meses,false,false,false,42740.50,8
SUB-003891,CLI-000891,PRD-010,LIN-003891,2025-08-07,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003892,CLI-000892,PRD-005,LIN-003892,2025-09-05,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003893,CLI-000893,PRD-012,LIN-003893,2025-10-04,,Activa,24 meses,true,true,true,33240.50,1
SUB-003894,CLI-000894,PRD-007,LIN-003894,2025-11-02,,Activa,12 meses,true,false,true,14391.00,8
SUB-003895,CLI-000895,PRD-002,LIN-003895,2025-12-01,,Activa,Prepago,false,false,false,7990.00,
SUB-003896,CLI-000896,PRD-009,LIN-003896,2025-12-30,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-003897,CLI-000897,PRD-004,LIN-003897,2026-01-28,,Activa,Prepago,false,false,false,11691.00,
SUB-003898,CLI-000898,PRD-011,LIN-003898,2026-02-26,,Activa,12 meses,false,false,false,29990.00,8
SUB-003899,CLI-000899,PRD-006,LIN-003899,2026-03-27,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003900,CLI-000900,PRD-013,LIN-003900,2026-04-25,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-003901,CLI-000901,PRD-008,LIN-003901,2026-05-24,,Activa,24 meses,true,true,true,18990.00,1
SUB-003902,CLI-000902,PRD-003,LIN-003902,2026-06-22,2027-06-04,Baja,Prepago,true,false,false,9490.50,
SUB-003903,CLI-000903,PRD-010,LIN-003903,2026-07-21,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003904,CLI-000904,PRD-005,LIN-003904,2019-01-28,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003905,CLI-000905,PRD-012,LIN-003905,2019-02-26,,Activa,24 meses,false,false,true,33240.50,1
SUB-003906,CLI-000906,PRD-007,LIN-003906,2019-03-27,,Activa,12 meses,false,false,true,14391.00,8
SUB-003907,CLI-000907,PRD-002,LIN-003907,2019-04-25,,Activa,Prepago,false,false,false,7990.00,
SUB-003908,CLI-000908,PRD-009,LIN-003908,2019-05-24,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-003909,CLI-000909,PRD-004,LIN-003909,2019-06-22,,Activa,Prepago,false,false,false,11691.00,
SUB-003910,CLI-000910,PRD-015,LIN-003910,2019-07-21,,Activa,12 meses,false,false,false,44990.00,8
SUB-003911,CLI-000911,PRD-006,LIN-003911,2019-08-19,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003912,CLI-000912,PRD-001,LIN-003912,2019-09-17,,Activa,Prepago,true,false,false,5391.00,
SUB-003913,CLI-000913,PRD-008,LIN-003913,2019-10-16,,Activa,24 meses,true,true,true,18990.00,1
SUB-003914,CLI-000914,PRD-003,LIN-003914,2019-11-14,,Activa,Prepago,true,false,false,9490.50,
SUB-003915,CLI-000915,PRD-010,LIN-003915,2019-12-13,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-003916,CLI-000916,PRD-005,LIN-003916,2020-01-11,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-003917,CLI-000917,PRD-012,LIN-003917,2020-02-09,,Activa,24 meses,false,false,false,33240.50,1
SUB-003918,CLI-000918,PRD-007,LIN-003918,2020-03-09,,Activa,12 meses,false,false,false,14391.00,8
SUB-003919,CLI-000919,PRD-002,LIN-003919,2020-04-07,,Activa,Prepago,false,false,false,7990.00,
SUB-003920,CLI-000920,PRD-013,LIN-003920,2020-05-06,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-003921,CLI-000921,PRD-004,LIN-003921,2020-06-04,,Activa,Prepago,true,false,false,11691.00,
SUB-003922,CLI-000922,PRD-011,LIN-003922,2020-07-03,,Activa,12 meses,true,true,true,29990.00,8
SUB-003923,CLI-000923,PRD-006,LIN-003923,2020-08-01,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003924,CLI-000924,PRD-001,LIN-003924,2020-08-30,,Activa,Prepago,true,false,false,5391.00,
SUB-003925,CLI-000925,PRD-008,LIN-003925,2020-09-28,,Activa,24 meses,false,false,true,18990.00,1
SUB-003926,CLI-000926,PRD-003,LIN-003926,2020-10-27,,Activa,Prepago,false,false,false,9490.50,
SUB-003927,CLI-000927,PRD-010,LIN-003927,2020-11-25,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003928,CLI-000928,PRD-005,LIN-003928,2020-12-24,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-003929,CLI-000929,PRD-012,LIN-003929,2021-01-22,,Activa,24 meses,false,false,false,33240.50,1
SUB-003930,CLI-000930,PRD-015,LIN-003930,2021-02-20,,Activa,12 meses,false,false,false,40491.00,8
SUB-003931,CLI-000931,PRD-002,LIN-003931,2021-03-21,,Activa,Prepago,true,false,false,7990.00,
SUB-003932,CLI-000932,PRD-009,LIN-003932,2021-04-19,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-003933,CLI-000933,PRD-004,LIN-003933,2021-05-18,,Activa,Prepago,true,false,false,11691.00,
SUB-003934,CLI-000934,PRD-011,LIN-003934,2021-06-16,,Activa,12 meses,true,false,true,29990.00,8
SUB-003935,CLI-000935,PRD-006,LIN-003935,2021-07-15,,Activa,Sin permanencia,false,false,true,-9990.00,15
SUB-003936,CLI-000936,PRD-001,LIN-003936,2021-08-13,,Activa,Prepago,false,false,false,5391.00,
SUB-003937,CLI-000937,PRD-008,LIN-003937,2021-09-11,,Activa,24 meses,false,false,false,18990.00,1
SUB-003938,CLI-000938,PRD-003,LIN-003938,2021-10-10,,Activa,Prepago,false,false,false,9490.50,
SUB-003939,CLI-000939,PRD-010,LIN-003939,2021-11-08,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003940,CLI-000940,PRD-013,LIN-003940,2021-12-07,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-003941,CLI-000941,PRD-012,LIN-003941,2022-01-05,,Activa,24 meses,true,true,true,33240.50,1
SUB-003942,CLI-000942,PRD-007,LIN-003942,2022-02-03,,Activa,12 meses,true,true,true,14391.00,8
SUB-003943,CLI-000943,PRD-002,LIN-003943,2022-03-04,,Activa,Prepago,true,false,false,7990.00,
SUB-003944,CLI-000944,PRD-009,LIN-003944,2022-04-02,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-003945,CLI-000945,PRD-004,LIN-003945,2022-05-01,,Activa,Prepago,false,false,false,11691.00,
SUB-003946,CLI-000946,PRD-999,LIN-003946,2022-05-30,,Activa,12 meses,false,false,true,29990.00,8
SUB-003947,CLI-000947,PRD-006,LIN-003947,2022-06-28,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003948,CLI-000948,PRD-001,LIN-003948,2022-07-27,,Activa,Prepago,false,false,false,5391.00,
SUB-003949,CLI-000949,PRD-008,LIN-003949,2022-08-25,,Suspendida,24 meses,false,false,false,18990.00,1
SUB-003950,CLI-000950,PRD-015,LIN-003950,2022-09-23,,Activa,12 meses,false,false,false,42740.50,8
SUB-003951,CLI-000951,PRD-010,LIN-003951,2022-10-22,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003952,CLI-000952,PRD-005,LIN-003952,2022-11-20,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003953,CLI-000953,PRD-012,LIN-003953,2022-12-19,,Activa,24 meses,true,true,true,33240.50,1
SUB-003954,CLI-000954,PRD-007,LIN-003954,2023-01-17,,Activa,12 meses,true,false,true,14391.00,8
SUB-003955,CLI-000955,PRD-002,LIN-003955,2023-02-15,,Activa,Prepago,false,false,false,7990.00,
SUB-003956,CLI-000956,PRD-009,LIN-003956,2023-03-16,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-003957,CLI-000957,PRD-004,LIN-003957,2023-04-14,,Activa,Prepago,false,false,false,11691.00,
SUB-003958,CLI-000958,PRD-011,LIN-003958,2023-05-13,,Activa,12 meses,false,false,false,29990.00,8
SUB-003959,CLI-000959,PRD-006,LIN-003959,2023-06-11,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-003960,CLI-000960,PRD-013,LIN-003960,2023-07-10,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-003961,CLI-000961,PRD-008,LIN-003961,2023-08-08,,Activa,24 meses,true,true,true,18990.00,1
SUB-003962,CLI-999999,PRD-003,LIN-003962,2023-09-06,,Activa,Prepago,true,false,false,9490.50,
SUB-003963,CLI-000963,PRD-010,LIN-003963,2023-10-05,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-003964,CLI-000964,PRD-005,LIN-003964,2023-11-03,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-003965,CLI-000965,PRD-012,LIN-003965,2023-12-02,,Activa,24 meses,false,false,true,33240.50,1
SUB-003966,CLI-000966,PRD-007,LIN-003966,2023-12-31,,Activa,12 meses,false,false,true,14391.00,8
SUB-003967,CLI-000967,PRD-002,LIN-003967,2024-01-29,,Activa,Prepago,false,false,false,7990.00,
SUB-003968,CLI-000968,PRD-009,LIN-003968,2024-02-27,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-003969,CLI-000969,PRD-004,LIN-003969,2024-03-27,,Activa,Prepago,false,false,false,11691.00,
SUB-003970,CLI-000970,PRD-015,LIN-003970,2024-04-25,,Activa,12 meses,false,false,false,44990.00,8
SUB-003971,CLI-000971,PRD-006,LIN-003971,2024-05-24,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003972,CLI-000972,PRD-001,LIN-003972,2024-06-22,,Activa,Prepago,true,false,false,5391.00,
SUB-003973,CLI-000973,PRD-008,LIN-003973,2024-07-21,,Activa,24 meses,true,true,true,18990.00,1
SUB-003974,CLI-000974,PRD-003,LIN-003974,2024-08-19,,Activa,Prepago,true,false,false,9490.50,
SUB-003975,CLI-000975,PRD-010,LIN-003975,2024-09-17,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-003976,CLI-000976,PRD-005,LIN-003976,2024-10-16,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-003977,CLI-000977,PRD-012,LIN-003977,2024-11-14,,Activa,24 meses,false,false,false,33240.50,1
SUB-003978,CLI-000978,PRD-007,LIN-003978,2024-12-13,,Activa,12 meses,false,false,false,14391.00,8
SUB-003979,CLI-000979,PRD-002,LIN-003979,2025-01-11,,Activa,Prepago,false,false,false,7990.00,
SUB-003980,CLI-000980,PRD-013,LIN-003980,2025-02-09,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-003981,CLI-000981,PRD-004,LIN-003981,2025-03-10,,Activa,Prepago,true,false,false,11691.00,
SUB-003982,CLI-000982,PRD-011,LIN-003982,2025-04-08,,Activa,12 meses,true,true,true,29990.00,8
SUB-003983,CLI-000983,PRD-006,LIN-003983,2025-05-07,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-003984,CLI-000984,PRD-001,LIN-003984,2025-06-05,,Activa,Prepago,true,false,false,5391.00,
SUB-003985,CLI-000985,PRD-008,LIN-003985,2025-07-04,2027-01-13,Baja,24 meses,false,false,true,18990.00,1
SUB-003986,CLI-000986,PRD-003,LIN-003986,2025-08-02,,Activa,Prepago,false,false,false,9490.50,
SUB-003987,CLI-000987,PRD-010,LIN-003987,2025-08-31,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-003988,CLI-000988,PRD-005,LIN-003988,2025-09-29,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-003989,CLI-000989,PRD-012,LIN-003989,2025-10-28,,Activa,24 meses,false,false,false,33240.50,1
SUB-003990,CLI-000990,PRD-015,LIN-003990,2025-11-26,,Activa,12 meses,false,false,false,40491.00,8
SUB-003991,CLI-000991,PRD-002,LIN-003991,2025-12-25,,Activa,Prepago,true,false,false,7990.00,
SUB-003992,CLI-000992,PRD-009,LIN-003992,2026-01-23,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-003993,CLI-000993,PRD-004,LIN-003993,2026-02-21,,Activa,Prepago,true,false,false,11691.00,
SUB-003994,CLI-000994,PRD-011,LIN-003994,2026-03-22,,Activa,12 meses,true,false,true,29990.00,8
SUB-003995,CLI-000995,PRD-006,LIN-003995,2026-04-20,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-003996,CLI-000996,PRD-001,LIN-003996,2026-05-19,,Suspendida,Prepago,false,false,false,5391.00,
SUB-003997,CLI-000997,PRD-008,LIN-003997,2026-06-17,,Activa,24 meses,false,false,false,18990.00,1
SUB-003998,CLI-000998,PRD-003,LIN-003998,2026-07-16,,Activa,Prepago,false,false,false,9490.50,
SUB-003999,CLI-000999,PRD-010,LIN-003999,2019-01-23,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-004000,CLI-001000,PRD-013,LIN-004000,2019-02-21,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-004001,CLI-001001,PRD-012,LIN-004001,2019-03-22,,Activa,24 meses,true,true,true,33240.50,1
SUB-004002,CLI-001002,PRD-007,LIN-004002,2019-04-20,,Activa,12 meses,true,true,true,14391.00,8
SUB-004003,CLI-001003,PRD-002,LIN-004003,2019-05-19,,Activa,Prepago,true,false,false,7990.00,
SUB-004004,CLI-001004,PRD-009,LIN-004004,2019-06-17,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-004005,CLI-001005,PRD-004,LIN-004005,2019-07-16,,Activa,Prepago,false,false,false,11691.00,
SUB-004006,CLI-001006,PRD-011,LIN-004006,2019-08-14,,Activa,12 meses,false,false,true,29990.00,8
SUB-004007,CLI-001007,PRD-006,LIN-004007,2019-09-12,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-004008,CLI-001008,PRD-001,LIN-004008,2019-10-11,,Activa,Prepago,false,false,false,5391.00,
SUB-004009,CLI-001009,PRD-008,LIN-004009,2019-11-09,,Activa,24 meses,false,false,false,18990.00,1
SUB-004010,CLI-001010,PRD-015,LIN-004010,2019-12-08,,Activa,12 meses,false,false,false,42740.50,8
SUB-004011,CLI-001011,PRD-010,LIN-004011,2020-01-06,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-004011,CLI-001012,PRD-005,LIN-004012,2020-02-04,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-004013,CLI-001013,PRD-012,LIN-004013,2020-03-04,,Activa,24 meses,true,true,true,33240.50,1
SUB-004014,CLI-001014,PRD-007,LIN-004014,2020-04-02,,Activa,12 meses,true,false,true,14391.00,8
SUB-004015,CLI-001015,PRD-002,LIN-004015,2020-05-01,,Activa,Prepago,false,false,false,7990.00,
SUB-004016,CLI-001016,PRD-009,LIN-004016,2020-05-30,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-004017,CLI-001017,PRD-004,LIN-004017,2020-06-28,,Activa,Prepago,false,false,false,11691.00,
SUB-004018,CLI-001018,PRD-011,LIN-004018,2020-07-27,,Activa,12 meses,false,false,false,29990.00,8
SUB-004019,CLI-001019,PRD-006,LIN-004019,2020-08-25,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-004020,CLI-001020,PRD-013,LIN-004020,2020-09-23,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-004021,CLI-001021,PRD-008,LIN-004021,2020-10-22,,Activa,24 meses,true,true,true,18990.00,1
SUB-004022,CLI-001022,PRD-003,LIN-004022,2020-11-20,,Activa,Prepago,true,false,false,9490.50,
