customer_id,customer_type,customer_segment,region,commune,age_band,created_date,acquisition_channel,preferred_channel,digital_engagement_score,analytics_consent,customer_status
CLI-002568,Persona,Postpago,Biobío,Talcahuano,55+,2020-12-15,Tienda,App,36,true,Activo
CLI-002569,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2021-01-21,Call center,App,53,false,Activo
CLI-002570,Empresa,Pyme,Antofagasta,Antofagasta,,2021-02-27,Distribuidor,Tienda,70,false,Activo
CLI-002571,Persona,Prepago,Valparaíso,Comuna desconocida,25-34,2021-04-05,Digital,Call center,87,true,Activo
CLI-002572,Persona,Prepago,Coquimbo,La Serena,35-44,2021-05-12,Digital,WhatsApp,3,true,Activo
CLI-002573,Persona,Postpago,Biobío,Concepción,45-54,2021-06-18,Tienda,Web,20,true,Activo
CLI-002574,Persona,Postpago,Los Lagos,Puerto Montt,55+,2021-07-25,Call center,App,37,true,Activo
CLI-002575,Persona,Postpago,La Araucanía,Temuco,18-24,2021-08-31,Distribuidor,App,54,true,Activo
CLI-002576,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2021-10-07,Digital,Tienda,71,true,Activo
CLI-002577,Persona,Prepago,Antofagasta,Calama,25-34,2021-11-13,Digital,Call center,88,true,Activo
CLI-002578,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2021-12-20,Tienda,WhatsApp,4,true,Activo
CLI-002579,Persona,Postpago,Maule,Talca,45-54,2022-01-26,Call center,Web,21,false,Activo
CLI-002580,Empresa,Pyme,Biobío,Talcahuano,,2022-03-04,Distribuidor,App,38,false,Activo
CLI-002581,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2022-04-10,Digital,App,55,true,Suspendido
CLI-002582,Persona,Prepago,Antofagasta,Antofagasta,25-34,2022-05-17,Digital,Tienda,72,true,Activo
CLI-002583,Persona,Postpago,Valparaíso,Valparaíso,25-34,2022-06-23,Tienda,Call center,89,true,Activo
CLI-002584,Persona,Postpago,Coquimbo,La Serena,35-44,2022-07-30,Call center,WhatsApp,5,true,Activo
CLI-002585,Persona,Postpago,Biobío,Concepción,45-54,2022-09-05,Distribuidor,Web,22,true,Activo
CLI-002586,Persona,Prepago,Los Lagos,Puerto Montt,55+,2022-10-12,Digital,App,39,true,Activo
CLI-002587,Persona,Prepago,La Araucanía,Temuco,18-24,2022-11-18,Digital,App,56,true,Activo
CLI-002588,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2022-12-25,Tienda,Tienda,73,true,Activo
CLI-002589,Persona,Postpago,Antofagasta,Calama,25-34,2023-01-31,Call center,Call center,90,false,Activo
CLI-002590,Empresa,Corporativo,Valparaíso,Viña del Mar,,2023-03-09,Distribuidor,WhatsApp,6,false,Activo
CLI-002591,Persona,Prepago,Maule,Talca,45-54,2023-04-15,Digital,Web,23,true,Activo
CLI-002592,Persona,Prepago,Biobío,Talcahuano,55+,2023-05-22,Digital,App,40,true,Activo
CLI-002593,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2023-06-28,Tienda,App,57,true,Activo
CLI-002594,Persona,Postpago,Antofagasta,Antofagasta,25-34,2023-08-04,Call center,Tienda,74,true,Activo
CLI-002595,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-09-10,Distribuidor,Call center,91,true,Activo
CLI-002596,Persona,Prepago,Coquimbo,La Serena,35-44,2023-10-17,Digital,WhatsApp,7,true,Activo
CLI-002597,Persona,Prepago,Biobío,Concepción,45-54,2023-11-23,Digital,Web,24,true,Activo
CLI-002598,Persona,Postpago,Los Lagos,Puerto Montt,55+,2023-12-30,Tienda,App,41,true,Activo
CLI-002599,Persona,Postpago,La Araucanía,Temuco,18-24,2024-02-05,Call center,App,58,false,Activo
CLI-002600,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2024-03-13,Distribuidor,Tienda,75,false,Activo
CLI-002601,Persona,Prepago,Antofagasta,Calama,25-34,2024-04-19,Digital,Call center,92,true,Activo
CLI-002602,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2024-05-26,Digital,WhatsApp,8,true,Activo
CLI-002603,Persona,Postpago,Maule,Talca,45-54,2024-07-02,Tienda,Web,25,true,Activo
CLI-002604,Persona,Postpago,Biobío,Talcahuano,55+,2024-08-08,Call center,App,42,true,Activo
CLI-002605,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-09-14,Distribuidor,App,59,true,Activo
CLI-002606,Persona,Prepago,Antofagasta,Antofagasta,25-34,2024-10-21,Digital,Tienda,76,true,Activo
CLI-002607,Persona,Prepago,Valparaíso,Valparaíso,25-34,2024-11-27,Digital,Call center,93,true,Activo
CLI-002608,Persona,Postpago,Coquimbo,La Serena,35-44,2025-01-03,Tienda,WhatsApp,9,true,Activo
CLI-002609,Persona,Postpago,Biobío,Concepción,45-54,2025-02-09,Call center,Web,26,false,Activo
CLI-002610,Empresa,Pyme,Los Lagos,Puerto Montt,,2025-03-18,Distribuidor,App,43,false,Activo
CLI-002611,Persona,Prepago,La Araucanía,Temuco,18-24,2025-04-24,Digital,App,60,true,Activo
CLI-002612,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2025-05-31,Digital,Tienda,77,true,Activo
CLI-002613,Persona,Postpago,Antofagasta,Calama,25-34,2025-07-07,Tienda,Call center,94,true,Activo
CLI-002614,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2025-08-13,Call center,WhatsApp,10,true,Activo
CLI-002615,Persona,Postpago,Maule,Talca,45-54,2025-09-19,Distribuidor,Web,27,true,Activo
CLI-002616,Persona,Prepago,Biobío,Talcahuano,55+,2025-10-26,Digital,App,44,true,Activo
CLI-002617,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2025-12-02,Digital,App,61,true,Activo
CLI-002618,Persona,Postpago,Antofagasta,Antofagasta,25-34,2026-01-08,Tienda,Tienda,78,true,Activo
CLI-002619,Persona,Postpago,Valparaíso,Valparaíso,25-34,2026-02-14,Call center,Call center,95,false,Activo
CLI-002620,Empresa,Corporativo,Coquimbo,La Serena,,2026-03-23,Distribuidor,WhatsApp,11,false,Baja
CLI-002621,Persona,Prepago,Biobío,Concepción,45-54,2026-04-29,Digital,Web,28,true,Activo
CLI-002622,Persona,Prepago,Los Lagos,Puerto Montt,55+,2026-06-05,Digital,App,45,true,Activo
CLI-002623,Persona,Postpago,La Araucanía,Temuco,18-24,2026-07-12,Tienda,App,62,true,Activo
CLI-002624,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2018-01-22,Call center,Tienda,79,true,Suspendido
CLI-002625,Persona,Postpago,Antofagasta,Calama,25-34,2018-02-28,Distribuidor,Call center,96,true,Activo
CLI-002626,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2018-04-06,Digital,WhatsApp,12,true,Activo
CLI-002627,Persona,Prepago,Maule,Talca,45-54,2018-05-13,Digital,Web,29,true,Activo
CLI-002628,Persona,Postpago,Biobío,Talcahuano,55+,2018-06-19,Tienda,App,46,true,Activo
CLI-002629,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2018-07-26,Call center,App,63,false,Activo
CLI-002630,Empresa,Pyme,Antofagasta,Antofagasta,,2018-09-01,Distribuidor,Tienda,80,false,Activo
CLI-002631,Persona,Prepago,Valparaíso,Valparaíso,25-34,2018-10-08,Digital,Call center,97,true,Activo
CLI-002632,Persona,Prepago,Coquimbo,La Serena,35-44,2018-11-14,Digital,WhatsApp,13,true,Activo
CLI-002633,Persona,Postpago,Biobío,Concepción,45-54,2018-12-21,Tienda,Web,30,true,Activo
CLI-002634,Persona,Postpago,Los Lagos,Puerto Montt,55+,2019-01-27,Call center,App,47,true,Activo
CLI-002635,Persona,Postpago,La Araucanía,Temuco,18-24,2019-03-05,Distribuidor,App,64,true,Activo
CLI-002636,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2019-04-11,Digital,Tienda,81,true,Activo
CLI-002637,Persona,Prepago,Antofagasta,Calama,25-34,2019-05-18,Digital,Call center,98,true,Activo
CLI-002638,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2019-06-24,Tienda,WhatsApp,14,true,Activo
CLI-002639,Persona,Postpago,Maule,Talca,45-54,2019-07-31,Call center,Web,31,false,Activo
CLI-002640,Empresa,Pyme,Biobío,Talcahuano,,2019-09-06,Distribuidor,App,48,false,Activo
CLI-002641,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2019-10-13,Digital,App,65,true,Activo
CLI-002642,Persona,Prepago,Antofagasta,Antofagasta,25-34,2019-11-19,Digital,Tienda,82,true,Activo
CLI-002643,Persona,Postpago,Valparaíso,Valparaíso,25-34,2019-12-26,Tienda,Call center,99,true,Activo
CLI-002644,Persona,Postpago,Coquimbo,La Serena,35-44,2020-02-01,Call center,WhatsApp,15,true,Activo
CLI-002645,Persona,Postpago,Biobío,Concepción,45-54,2020-03-09,Distribuidor,Web,32,true,Activo
CLI-002646,Persona,Prepago,Los Lagos,Puerto Montt,55+,2020-04-15,Digital,App,49,true,Activo
CLI-002647,Persona,Prepago,La Araucanía,Temuco,18-24,2020-05-22,Digital,App,66,true,Activo
CLI-002648,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2020-06-28,Tienda,Tienda,83,true,Activo
CLI-002649,Persona,Postpago,Antofagasta,Calama,25-34,2020-08-04,Call center,Call center,100,false,Activo
CLI-002650,Empresa,Corporativo,Valparaíso,Viña del Mar,,2020-09-10,Distribuidor,WhatsApp,16,false,Activo
CLI-002651,Persona,Prepago,Maule,Talca,45-54,2020-10-17,Digital,Web,33,true,Activo
CLI-002652,Persona,Prepago,Biobío,Talcahuano,55+,2020-11-23,Digital,App,50,true,Activo
CLI-002653,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2020-12-30,Tienda,App,67,true,Activo
CLI-002654,Persona,Postpago,Antofagasta,Antofagasta,25-34,2021-02-05,Call center,Tienda,84,true,Activo
CLI-002655,Persona,Postpago,Valparaíso,Valparaíso,25-34,2021-03-14,Distribuidor,Call center,0,true,Activo
CLI-002656,Persona,Prepago,Coquimbo,La Serena,35-44,2021-04-20,Digital,WhatsApp,17,true,Activo
CLI-002657,Persona,Prepago,Biobío,Concepción,45-54,2021-05-27,Digital,Web,34,true,Activo
CLI-002658,Persona,Postpago,Los Lagos,Puerto Montt,55+,2021-07-03,Tienda,App,51,true,Activo
CLI-002659,Persona,Postpago,La Araucanía,Temuco,18-24,2021-08-09,Call center,App,68,false,Activo
CLI-002660,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2021-09-15,Distribuidor,Tienda,85,false,Activo
CLI-002661,Persona,Prepago,Antofagasta,Calama,25-34,2021-10-22,Digital,Call center,1,true,Activo
CLI-002662,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2021-11-28,Digital,WhatsApp,18,true,Activo
CLI-002663,Persona,Postpago,Maule,Talca,45-54,2022-01-04,Tienda,Web,35,true,Activo
CLI-002664,Persona,Postpago,Biobío,Talcahuano,55+,2022-02-10,Call center,App,52,true,Activo
CLI-002665,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2022-03-19,Distribuidor,App,69,true,Activo
CLI-002666,Persona,Prepago,Antofagasta,Antofagasta,25-34,2022-04-25,Digital,Tienda,86,true,Activo
CLI-002667,Persona,Prepago,Valparaíso,Valparaíso,25-34,2022-06-01,Digital,Call center,2,true,Suspendido
CLI-002668,Persona,Postpago,Coquimbo,La Serena,35-44,2022-07-08,Tienda,WhatsApp,19,true,Activo
CLI-002669,Persona,Postpago,Biobío,Concepción,45-54,2022-08-14,Call center,Web,36,false,Activo
CLI-002670,Empresa,Pyme,Los Lagos,Puerto Montt,,2022-09-20,Distribuidor,App,53,false,Activo
CLI-002671,Persona,Prepago,La Araucanía,Temuco,18-24,2022-10-27,Digital,App,70,true,Activo
CLI-002672,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2022-12-03,Digital,Tienda,87,true,Activo
CLI-002673,Persona,Postpago,Antofagasta,Calama,25-34,2023-01-09,Tienda,Call center,3,true,Activo
CLI-002674,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2023-02-15,Call center,WhatsApp,20,true,Activo
CLI-002675,Persona,Postpago,Maule,Talca,45-54,2023-03-24,Distribuidor,Web,37,true,Activo
CLI-002676,Persona,Prepago,Biobío,Talcahuano,55+,2023-04-30,Digital,App,54,true,Activo
CLI-002677,Persona,,Región Metropolitana de Santiago,Santiago,18-24,2023-06-06,Digital,App,71,true,Activo
CLI-002678,Persona,Postpago,Antofagasta,Antofagasta,25-34,2023-07-13,Tienda,Tienda,88,true,Activo
CLI-002679,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-08-19,Call center,Call center,4,false,Activo
CLI-002680,Empresa,Corporativo,Coquimbo,La Serena,,2023-09-25,Distribuidor,WhatsApp,21,false,Activo
CLI-002681,Persona,Prepago,Biobío,Concepción,45-54,2023-11-01,Digital,Web,38,true,Activo
CLI-002682,Persona,Prepago,Los Lagos,Puerto Montt,55+,2023-12-08,Digital,App,55,true,Activo
CLI-002683,Persona,Postpago,La Araucanía,Temuco,18-24,2024-01-14,Tienda,App,72,true,Activo
CLI-002684,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-02-20,Call center,Tienda,89,true,Activo
CLI-002685,Persona,Postpago,Antofagasta,Calama,25-34,2024-03-28,Distribuidor,Call center,5,true,Activo
CLI-002686,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2024-05-04,Digital,WhatsApp,22,true,Activo
CLI-002687,Persona,Prepago,Maule,Talca,45-54,2024-06-10,Digital,Web,39,true,Activo
CLI-002688,Persona,Postpago,Biobío,Talcahuano,55+,2024-07-17,Tienda,App,56,true,Activo
CLI-002689,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-08-23,Call center,App,73,false,Activo
CLI-002690,Empresa,Pyme,Antofagasta,Antofagasta,,2024-09-29,Distribuidor,Tienda,90,false,Activo
CLI-002691,Persona,Prepago,Valparaíso,Valparaíso,25-34,2024-11-05,Digital,Call center,6,true,Activo
CLI-002692,Persona,Prepago,Coquimbo,La Serena,35-44,2024-12-12,Digital,WhatsApp,23,true,Activo
CLI-002693,Persona,Postpago,Biobío,Concepción,45-54,2025-01-18,Tienda,Web,40,true,Activo
CLI-002694,Persona,Postpago,Los Lagos,Puerto Montt,55+,2025-02-24,Call center,App,57,true,Activo
CLI-002695,Persona,Postpago,La Araucanía,Temuco,18-24,2025-04-02,Distribuidor,App,74,true,Activo
CLI-002696,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2025-05-09,Digital,Tienda,91,true,Activo
CLI-002697,Persona,Prepago,Antofagasta,Calama,25-34,2025-06-15,Digital,Call center,7,true,Activo
CLI-002698,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2025-07-22,Tienda,WhatsApp,24,true,Activo
CLI-002699,Persona,Postpago,Maule,Talca,45-54,2025-08-28,Call center,Web,41,false,Activo
CLI-002700,Empresa,Pyme,Biobío,Talcahuano,,2025-10-04,Distribuidor,App,58,false,Activo
CLI-002701,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2025-11-10,Digital,App,75,true,Activo
CLI-002702,Persona,Prepago,Antofagasta,Antofagasta,25-34,2025-12-17,Digital,Tienda,92,true,Activo
CLI-002703,Persona,Postpago,Valparaíso,Valparaíso,25-34,2026-01-23,Tienda,Call center,8,true,Activo
CLI-002704,Persona,Postpago,Coquimbo,La Serena,35-44,2026-03-01,Call center,WhatsApp,25,true,Activo
CLI-002705,Persona,Postpago,Biobío,Concepción,45-54,2026-04-07,Distribuidor,Web,42,true,Activo
CLI-002706,Persona,Prepago,Los Lagos,Puerto Montt,55+,2026-05-14,Digital,App,59,true,Activo
CLI-002707,Persona,Prepago,La Araucanía,Temuco,18-24,2026-06-20,Digital,App,76,true,Activo
CLI-002708,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2026-07-27,Tienda,Tienda,93,true,Activo
CLI-002709,Persona,Postpago,Antofagasta,Calama,25-34,2018-02-06,Call center,Call center,9,false,Activo
CLI-002710,Empresa,Corporativo,Valparaíso,Viña del Mar,,2018-03-15,Distribuidor,WhatsApp,26,false,Suspendido
CLI-002711,Persona,Prepago,Maule,Talca,45-54,2018-04-21,Digital,Web,43,true,Activo
CLI-002712,Persona,Prepago,Biobío,Talcahuano,55+,2018-05-28,Digital,App,60,true,Activo
CLI-002713,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2018-07-04,Tienda,App,77,true,Activo
CLI-002714,Persona,Postpago,Antofagasta,Antofagasta,25-34,2018-08-10,Call center,Tienda,94,true,Activo
CLI-002715,Persona,Postpago,Valparaíso,Valparaíso,25-34,2018-09-16,Distribuidor,Call center,10,true,Activo
CLI-002716,Persona,Prepago,Coquimbo,La Serena,35-44,2018-10-23,Digital,WhatsApp,27,true,Activo
CLI-002717,Persona,Prepago,Biobío,Concepción,45-54,2018-11-29,Digital,Web,44,true,Baja
CLI-002718,Persona,Postpago,Los Lagos,Puerto Montt,55+,2019-01-05,Tienda,App,61,true,Activo
CLI-002719,Persona,Postpago,La Araucanía,Temuco,18-24,2019-02-11,Call center,App,78,false,Activo
CLI-002720,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2019-03-20,Distribuidor,Tienda,95,false,Activo
CLI-002721,Persona,Prepago,Antofagasta,Calama,25-34,2019-04-26,Digital,Call center,11,true,Activo
CLI-002722,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2019-06-02,Digital,WhatsApp,28,true,Activo
CLI-002723,Persona,Postpago,Maule,Talca,45-54,2019-07-09,Tienda,Web,45,true,Activo
CLI-002724,Persona,Postpago,Biobío,Talcahuano,55+,2019-08-15,Call center,App,62,true,Activo
CLI-002725,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2019-09-21,Distribuidor,App,79,true,Activo
CLI-002726,Persona,Prepago,Antofagasta,Antofagasta,25-34,2019-10-28,Digital,Tienda,96,true,Activo
CLI-002727,Persona,Prepago,Valparaíso,Valparaíso,25-34,2019-12-04,Digital,Call center,12,true,Activo
CLI-002728,Persona,Postpago,Coquimbo,La Serena,35-44,2020-01-10,Tienda,WhatsApp,29,true,Activo
CLI-002729,Persona,Postpago,Biobío,Concepción,45-54,2020-02-16,Call center,Web,46,false,Activo
CLI-002730,Empresa,Pyme,Los Lagos,Puerto Montt,,2020-03-24,Distribuidor,App,63,false,Activo
CLI-002731,Persona,Prepago,La Araucanía,Temuco,18-24,2020-04-30,Digital,App,80,true,Activo
CLI-002732,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2020-06-06,Digital,Tienda,97,true,Activo
CLI-002733,Persona,Postpago,Antofagasta,Calama,25-34,2020-07-13,Tienda,Call center,13,true,Activo
CLI-002734,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2020-08-19,Call center,WhatsApp,30,true,Activo
CLI-002735,Persona,Postpago,Maule,Talca,45-54,2020-09-25,Distribuidor,Web,47,true,Activo
CLI-002736,Persona,Prepago,Biobío,Talcahuano,55+,2020-11-01,Digital,App,64,true,Activo
CLI-002737,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2020-12-08,Digital,App,81,true,Activo
CLI-002738,Persona,Postpago,Antofagasta,Antofagasta,25-34,2021-01-14,Tienda,Tienda,98,true,Activo
CLI-002739,Persona,Postpago,Valparaíso,Valparaíso,25-34,2021-02-20,Call center,Call center,14,false,Activo
CLI-002740,Empresa,Corporativo,Coquimbo,La Serena,,2021-03-29,Distribuidor,WhatsApp,31,false,Activo
CLI-002741,Persona,Prepago,Biobío,Concepción,45-54,2021-05-05,Digital,Web,48,true,Activo
CLI-002742,Persona,Prepago,Los Lagos,Puerto Montt,55+,2021-06-11,Digital,App,65,true,Activo
CLI-002743,Persona,Postpago,La Araucanía,Temuco,18-24,2021-07-18,Tienda,App,82,true,Activo
CLI-002743,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2021-08-24,Call center,Tienda,99,true,Activo
CLI-002745,Persona,Postpago,Antofagasta,Calama,25-34,2021-09-30,Distribuidor,Call center,15,true,Activo
CLI-002746,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2021-11-06,Digital,WhatsApp,32,true,Activo
CLI-002747,Persona,Prepago,Maule,Talca,45-54,2021-12-13,Digital,Web,49,true,Activo
CLI-002748,Persona,Postpago,Biobío,Talcahuano,55+,2022-01-19,Tienda,App,66,true,Activo
CLI-002749,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2022-02-25,Call center,App,83,false,Activo
CLI-002750,Empresa,Pyme,Antofagasta,Antofagasta,,2022-04-03,Distribuidor,Tienda,100,false,Activo
CLI-002751,Persona,Prepago,Valparaíso,Valparaíso,25-34,2022-05-10,Digital,Call center,16,true,Activo
CLI-002752,Persona,Prepago,Coquimbo,La Serena,35-44,2022-06-16,Digital,WhatsApp,33,true,Activo
CLI-002753,Persona,Postpago,Biobío,Concepción,45-54,2022-07-23,Tienda,Web,50,true,Suspendido
CLI-002754,Persona,Postpago,Los Lagos,Puerto Montt,55+,2022-08-29,Call center,App,67,true,Activo
CLI-002755,Persona,Postpago,La Araucanía,Temuco,18-24,2022-10-05,Distribuidor,App,84,true,Activo
CLI-002756,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2022-11-11,Digital,Tienda,0,true,Activo
CLI-002757,Persona,Prepago,Antofagasta,Calama,25-34,2022-12-18,Digital,Call center,17,true,Activo
CLI-002758,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2023-01-24,Tienda,WhatsApp,34,true,Activo
CLI-002759,Persona,Postpago,Maule,Talca,45-54,2023-03-02,Call center,Web,51,false,Activo
CLI-002760,Empresa,Pyme,Biobío,Talcahuano,,2023-04-08,Distribuidor,App,68,false,Activo
CLI-002761,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2023-05-15,Digital,App,85,true,Activo
CLI-002762,Persona,Prepago,Antofagasta,Antofagasta,25-34,2023-06-21,Digital,Tienda,130,true,Activo
CLI-002763,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-07-28,Tienda,Call center,18,true,Activo
CLI-002764,Persona,Postpago,Coquimbo,La Serena,35-44,2023-09-03,Call center,WhatsApp,35,true,Activo
CLI-002765,Persona,Postpago,Biobío,Concepción,45-54,2023-10-10,Distribuidor,Web,52,true,Activo
CLI-002766,Persona,Prepago,Los Lagos,Puerto Montt,55+,2023-11-16,Digital,App,69,true,Activo
CLI-002767,Persona,Prepago,La Araucanía,Temuco,18-24,2023-12-23,Digital,App,86,true,Activo
CLI-002768,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-01-29,Tienda,Tienda,2,true,Activo
CLI-002769,Persona,Postpago,Antofagasta,Calama,25-34,2024-03-06,Call center,Call center,19,false,Activo
CLI-002770,Empresa,Corporativo,Valparaíso,Viña del Mar,,2024-04-12,Distribuidor,WhatsApp,36,false,Activo
CLI-002771,Persona,Prepago,Maule,Talca,45-54,2024-05-19,Digital,Web,53,true,Activo
CLI-002772,Persona,Prepago,Biobío,Talcahuano,55+,2024-06-25,Digital,App,70,true,Activo
CLI-002773,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-08-01,Tienda,App,87,true,Activo
CLI-002774,Persona,Postpago,Antofagasta,Antofagasta,25-34,2024-09-07,Call center,Tienda,3,true,Activo
